,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.dns,timings.blocked,timings.connect,timings.receive,timings.send,timings.wait,serverIPAddress,comment,time,request.queryString.name
130,,2019-10-11T19:15:12.441+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/shredder-cheese-grater.jpg,HTTP/1.1,1003,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,48703,,,-1,-1,-1,-1,2041,0,346,104.24.18.117,,2388,
131,,2019-10-11T19:15:12.442+03:00,GET,http://api.facebook.com/method/links.getStats?urls=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&format=json&callback=jQuery110208335913288684995_1570810497063&_=1570810497064,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,text/javascript;charset=utf-8,,,569,263,,,-1,33,0,28,0,0,224,31.13.92.10,,287,value
132,,2019-10-11T19:15:12.452+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/10/laughing-face.png,HTTP/1.1,994,0,,200,OK,HTTP/1.1,0,image/png,,,388,19853,,,-1,-1,-1,-1,2,0,100,104.24.18.117,,103,
133,,2019-10-11T19:15:12.465+03:00,GET,https://www.gstatic.com/mysidia/5ff2f227c948638d8dcbf24af6d4eea8.js,HTTP/1.1,1339,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,13585,,,1836,0,0,1862,33,0,91,172.217.22.35,,1988,
134,,2019-10-11T19:15:12.496+03:00,GET,https://www.gstatic.com/mysidia/53a5546135f50d091f00adac36cc3ab9.js,HTTP/1.1,1339,0,,200,OK,HTTP/1.1,0,text/javascript,,,512,2332,,,8637,33,0,8659,1,0,95,172.217.22.35,,8790,
135,,2019-10-11T19:15:12.518+03:00,GET,https://www.gstatic.com/mysidia/5ce318992bf2bb0dff473280741e1ae2.js,HTTP/1.1,1339,0,,200,OK,HTTP/1.1,0,text/javascript,,,512,5522,,,4317,0,0,4356,3,0,82,172.217.22.35,,4443,
136,,2019-10-11T19:15:12.582+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/wpfront-scroll-top/images/icons/1.png,HTTP/1.1,1006,0,,200,OK,HTTP/1.1,0,image/png,,,386,1669,,,-1,-1,-1,-1,0,0,89,104.24.18.117,,89,
137,,2019-10-11T19:15:12.680+03:00,GET,https://tpc.googlesyndication.com/simgad/17578627192553098916,HTTP/1.1,1291,0,,200,OK,HTTP/1.1,0,image/gif,,,546,38177,,,6102,0,0,6145,95,0,88,216.58.207.65,,6329,
138,,2019-10-11T19:15:12.708+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1281,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29553,,,-1,-1,-1,-1,61,0,116,216.58.205.226,,178,value
139,,2019-10-11T19:15:12.733+03:00,GET,http://fonts.gstatic.com/s/opensans/v17/mem5YaGs126MiZpBA-UN7rgOUuhp.woff2,HTTP/1.1,541,0,,200,OK,HTTP/1.1,0,font/woff2,,,392,15056,,,-1,0,0,25,51,0,116,172.217.16.131,,194,
140,,2019-10-11T19:15:12.742+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/themes/arras/images/feed-title-white.jpg,HTTP/1.1,1047,0,,200,OK,HTTP/1.1,0,image/jpeg,,,381,400,,,-1,-1,-1,-1,0,0,99,104.24.18.117,,99,
141,,2019-10-11T19:15:12.776+03:00,GET,https://rtb.openx.net/sync/dds?google_gid=CAESEJKTQ69jhB3YnjtVzpRZXTE&google_cver=1&google_push=AHNF13IMcYIoraleBjB1tKAzDFi2VFvwz4u1HCXUIKnxOw,HTTP/1.1,533,0,,302,Found,HTTP/1.1,0,,,https://rtb.openx.net/sync/dds?google_gid=CAESEJKTQ69jhB3YnjtVzpRZXTE&google_cver=1&google_push=AHNF13IMcYIoraleBjB1tKAzDFi2VFvwz4u1HCXUIKnxOw&ox_sc=1,723,0,,,4297,25,0,4322,0,0,374,34.96.111.110,,4722,value
142,,2019-10-11T19:15:12.817+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1269,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,11455,,,110,0,0,133,20,0,79,216.58.207.65,,234,
143,,2019-10-11T19:15:12.825+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1287,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,110,0,0,139,2,0,81,216.58.207.65,,224,
144,,2019-10-11T19:15:12.845+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1280,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,1044,,,130,0,0,160,0,0,93,216.58.207.65,,254,
145,,2019-10-11T19:15:12.845+03:00,GET,https://tpc.googlesyndication.com/simgad/15020115810059624472/2076313506083323656,HTTP/1.1,1389,0,,200,OK,HTTP/1.1,0,image/jpeg,,,547,68803,,,123,0,0,148,140,0,92,216.58.207.65,,382,
146,,2019-10-11T19:15:12.852+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/08/arrow.png,HTTP/1.1,1022,0,,200,OK,HTTP/1.1,0,image/png,,,385,209,,,-1,-1,-1,-1,0,0,104,104.24.18.117,,104,
147,,2019-10-11T19:15:12.868+03:00,GET,https://tpc.googlesyndication.com/simgad/17733670319047349734/downsize_200k_v1?w=300&h=300,HTTP/1.1,1398,0,,200,OK,HTTP/1.1,0,image/png,,,546,5004,,,-1,-1,-1,-1,2,0,93,216.58.207.65,,95,value
148,,2019-10-11T19:15:12.981+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/cudazi-scroll-to-top/images/scroll.png,HTTP/1.1,1098,0,,200,OK,HTTP/1.1,0,image/png,,,386,7148,,,-1,-1,-1,-1,0,0,101,104.24.18.117,,102,
149,,2019-10-11T19:15:13.040+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,1486,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,608,145,,,275,0,0,299,0,1,81,172.217.22.2,,383,value
150,,2019-10-11T19:15:13.101+03:00,GET,https://www.linkedin.com/countserv/count/share?format=jsonp&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=linkedinjsonpcallbackqdvxfy&_=1570810497065,HTTP/1.1,737,0,,404,Not Found,HTTP/1.1,0,text/html,,,1708,24810,,,640,0,0,663,154,0,201,108.174.11.1,,1021,value
151,,2019-10-11T19:15:13.134+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CEI7bna6gXe7_Ntrs3wPtlL3YDt_C9bVZhNf-0rMKv-EeEAEg-szjFGD5uvSDnBCgAYPWhIgDyAEDqQIaJsJdLR-TPqgDAcgDyQSqBMoBT9AYm980gJVEYHT9WWZSaFAUHAD90HTxedHemvE_11wlYExQmJu3y4hgTjE0-oDZyCw28H0CdLshohHZ4Oi026S172TKzY_GhALQP2kzB2DResOxMr-lnv3wkLdIVacYtXO1Hgnf3gKhUmf0R1sVJuiRV-sye9gmDPL15fLKWRgsYlkWMet1Lc4qVQWZa737aLuTS3NXcD40fM6A-9NUyi3uGGfLKHdTO8-DiAhbOt2UAhgC9LeWMq6hsVHK2j3dy1fku_C5qLhWNsAEosa2jqwCkgUECAQYAZIFBAgFGASgBgOAB-Wp-3eoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwMQ6l_SCAcIgGEQARgegAoB2BMM&sigh=veKbw-TRAqw&tpd=AGWhJmsAX6K3vOzwxb3mnKodFEjc5M_aUYnW3aVs2Wt70JamcQ,HTTP/1.1,1939,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,112,0,0,141,0,0,103,172.217.22.2,,246,value
152,,2019-10-11T19:15:13.138+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=C-ofVmq6gXbHsO5HzgAel0aPYBNSm69lY2Yjk254Kv-EeEAEg-szjFGD5uvSDnBCgAb6bq_kCyAEJqQIaJsJdLR-TPqgDAcgDwwSqBMABT9Au5yNTZJCemfXB5JG5on70at1XDmbKtISizUCZAzOJ6z0y8Ii0rAGxc__NOlmqhtMhiuhwhcPRO3Ly14_vi94WZHv9Ku1-VwPKFdLD12vQtz4SqciX_0l49kMG91vmow1ZkObaTXIMvEwSXBtoGJG33VEuM0i50aw-HjjU90DzHBd5zD1quQ2CNgm4wDpaEJ5EXts3B-4jBy8nGKg3yev1ZrpegZ1-00H1JvnliiXktpcOPPXzzr-uhx-UdKiZwASfyIPknAKSBQQIBBgBkgUECAUYBJIFBAgFGBiSBQUIBRioAaAGLoAHquTUhgGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwDyBwQQhIUD0ggHCIBhEAEYHoAKAdgTDQ&sigh=ss1zRcVZgzk&template_id=484&tpd=AGWhJmsaYGbTP0tyOEAHsebXbXrBjCU45QNWK2cd3XhXuBPN0g,HTTP/1.1,2043,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,-1,-1,-1,0,0,144,172.217.22.2,,145,value
153,,2019-10-11T19:15:13.151+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/index.html,HTTP/1.1,1495,0,,200,OK,HTTP/1.1,0,text/html,,,537,31124,,,238,0,0,263,66,0,100,216.58.208.38,,430,
154,,2019-10-11T19:15:13.245+03:00,GET,http://www.shutupandtakemymoney.com/wp-includes/js/thickbox/loadingAnimation.gif,HTTP/1.1,994,0,,200,OK,HTTP/1.1,0,image/gif,,,388,15238,,,-1,-1,-1,-1,2,0,102,104.24.18.117,,105,
155,,2019-10-11T19:15:13.315+03:00,GET,https://rtb.openx.net/sync/dds?google_gid=CAESEJKTQ69jhB3YnjtVzpRZXTE&google_cver=1&google_push=AHNF13IMcYIoraleBjB1tKAzDFi2VFvwz4u1HCXUIKnxOw&ox_sc=1,HTTP/1.1,600,0,,302,Found,HTTP/1.1,0,,,https://cm.g.doubleclick.net/pixel?google_nid=open&google_push=AHNF13IMcYIoraleBjB1tKAzDFi2VFvwz4u1HCXUIKnxOw&google_hm=RHZ4pzRizNk1n_Nw7EJR5g==,570,0,,,-1,-1,-1,-1,0,0,381,34.96.111.110,,382,value
156,,2019-10-11T19:15:13.321+03:00,GET,https://s0.2mdn.net/8438133/1570636051157/2019_EMEA_INTL_IL_OctWWSS_300x250_2019100/index.html,HTTP/1.1,1512,0,,200,OK,HTTP/1.1,0,text/html,,,536,30877,,,-1,-1,-1,-1,52,0,86,216.58.208.38,,139,
157,,2019-10-11T19:15:13.620+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/AC_Logo_Web.svg?,HTTP/1.1,523,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,540,1488,,,-1,-1,-1,-1,0,0,91,216.58.208.38,,92,
158,,2019-10-11T19:15:13.715+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/CTA_BOOKNOW_EN-01.svg?,HTTP/1.1,529,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,540,1137,,,-1,-1,-1,-1,0,0,86,216.58.208.38,,87,
159,,2019-10-11T19:15:13.770+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/AC_Rondel.svg?,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,539,835,,,113,0,0,145,0,0,92,216.58.208.38,,238,
160,,2019-10-11T19:15:13.807+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/300x600_Belly.svg?,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,539,470,,,-1,-1,-1,-1,0,0,90,216.58.208.38,,91,
161,,2019-10-11T19:15:13.866+03:00,GET,https://s0.2mdn.net/8438133/1570636055004/2019_EMEA_INTL_IL_OctWWSS_300x600_2019100/15_300x600.jpg?,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,image/jpeg,,,490,19352,,,-1,-1,-1,-1,56,0,87,216.58.208.38,,144,
162,,2019-10-11T19:15:13.902+03:00,GET,https://s0.2mdn.net/8438133/1570636051157/2019_EMEA_INTL_IL_OctWWSS_300x250_2019100/AC_Logo_Web.svg?,HTTP/1.1,523,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,540,1488,,,-1,-1,-1,-1,0,0,89,216.58.208.38,,90,
163,,2019-10-11T19:15:13.996+03:00,GET,https://s0.2mdn.net/8438133/1570636051157/2019_EMEA_INTL_IL_OctWWSS_300x250_2019100/CTA_BOOKNOW_EN-01.svg?,HTTP/1.1,529,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,539,1137,,,-1,-1,-1,-1,0,0,82,216.58.208.38,,83,
164,,2019-10-11T19:15:14.013+03:00,GET,https://s0.2mdn.net/8438133/1570636051157/2019_EMEA_INTL_IL_OctWWSS_300x250_2019100/15_300x250.jpg?,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,image/jpeg,,,491,17679,,,-1,-1,-1,-1,24,0,99,216.58.208.38,,124,
165,,2019-10-11T19:15:14.319+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13IhAkp02I-fWW-kxahpWGt2Ku91muPq,HTTP/1.1,547,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,1819,0,0,1845,0,0,108,172.217.22.34,,1955,value
166,,2019-10-11T19:15:14.431+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=open&google_push=AHNF13IMcYIoraleBjB1tKAzDFi2VFvwz4u1HCXUIKnxOw&google_hm=RHZ4pzRizNk1n_Nw7EJR5g==,HTTP/1.1,613,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,-1,-1,-1,-1,0,0,97,172.217.22.34,,98,value
167,,2019-10-11T19:15:15.250+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,-1,-1,0,0,122,216.58.205.228,,123,
168,,2019-10-11T19:15:15.369+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKROkK440A.woff2,HTTP/1.1,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,7512,,,2244,0,0,2271,2,0,101,172.217.16.131,,2375,
169,,2019-10-11T19:15:15.390+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,632,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,187,0,0,241,0,0,138,172.217.22.2,,381,
170,,2019-10-11T19:15:15.396+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6ROkK440A.woff2,HTTP/1.1,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,7240,,,2383,0,0,2418,2,0,92,172.217.16.131,,2514,
171,,2019-10-11T19:15:15.403+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKRMkK4.woff2,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,17608,,,2393,0,0,2426,67,0,88,172.217.16.131,,2582,
172,,2019-10-11T19:15:15.407+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6RMkK4.woff2,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,17748,,,2339,0,0,2369,66,0,87,172.217.16.131,,2522,
173,,2019-10-11T19:15:16.054+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1488,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,3162,0,0,3210,0,0,87,216.58.206.2,,3298,
174,,2019-10-11T19:15:16.055+03:00,GET,https://browser.sentry-cdn.com/5.4.3/bundle.min.js,HTTP/1.1,420,0,,200,OK,HTTP/1.1,0,application/javascript,,,507,16214,,,3281,5,0,3316,1144,0,138,151.101.194.217,,4604,
175,,2019-10-11T19:15:16.146+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1410,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,-1,-1,-1,-1,0,0,84,216.58.206.2,,85,
176,,2019-10-11T19:15:16.155+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13L58zSCaJkceXVoW2WGwsyABdvkwgBG,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,204,0,0,239,0,0,94,172.217.22.34,,334,value
177,,2019-10-11T19:15:16.252+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13J38GixHXh5T3uz_UpICWuq-6SFneux,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,-1,-1,-1,-1,0,0,90,172.217.22.34,,90,value
178,,2019-10-11T19:15:16.806+03:00,GET,https://securepubads.g.doubleclick.net/pagead/js/rum.js,HTTP/1.1,1380,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,723,19106,,,2238,0,0,2257,54,0,97,216.58.207.34,,2410,
179,,2019-10-11T19:15:17.695+03:00,GET,https://api.monotote.com/v1/translations/en?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,application/json,,,699,111400,,,309,0,0,348,122,0,181,188.166.110.31,,652,value
180,,2019-10-11T19:15:17.936+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELb2W48TkjAldSoa-K3n1ss&google_cver=1&google_push=AHNF13KTai8omtrvJeAw0sLGkpRl7rggAzmMcR-a_TZ7-Q,HTTP/1.1,641,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELb2W48TkjAldSoa-K3n1ss&google_cver=1&google_push=AHNF13KTai8omtrvJeAw0sLGkpRl7rggAzmMcR-a_TZ7-Q&C=1,822,458,,,1718,28,0,1751,0,0,214,212.55.189.217,,1995,value
181,,2019-10-11T19:15:17.946+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELX3QCDe89vC8rhNBVZsSfY&google_cver=1&google_push=AHNF13IZHINnhRAJWW2l8Z6L55frD-ocScrc3i0L0xskJg,HTTP/1.1,641,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELX3QCDe89vC8rhNBVZsSfY&google_cver=1&google_push=AHNF13IZHINnhRAJWW2l8Z6L55frD-ocScrc3i0L0xskJg&C=1,822,458,,,1676,0,0,1702,0,0,216,212.55.189.217,,1919,value
182,,2019-10-11T19:15:18.154+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELb2W48TkjAldSoa-K3n1ss&google_cver=1&google_push=AHNF13KTai8omtrvJeAw0sLGkpRl7rggAzmMcR-a_TZ7-Q&C=1,HTTP/1.1,695,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaCurLlQJegAAG6XjgQAAADaAUwAAAIB&google_cver=1&google_gid=CAESELb2W48TkjAldSoa-K3n1ss&google_push=AHNF13KTai8omtrvJeAw0sLGkpRl7rggAzmMcR-a_TZ7-Q,964,406,,,-1,-1,-1,-1,0,0,218,212.55.189.217,,218,value
183,,2019-10-11T19:15:18.167+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESELX3QCDe89vC8rhNBVZsSfY&google_cver=1&google_push=AHNF13IZHINnhRAJWW2l8Z6L55frD-ocScrc3i0L0xskJg&C=1,HTTP/1.1,695,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaCurLlQJegAAG31Yx8AAAESAqMAAAIB&google_cver=1&google_gid=CAESELX3QCDe89vC8rhNBVZsSfY&google_push=AHNF13IZHINnhRAJWW2l8Z6L55frD-ocScrc3i0L0xskJg,964,406,,,-1,-1,-1,-1,0,0,229,212.55.189.217,,230,value
184,,2019-10-11T19:15:18.304+03:00,GET,https://plugin.monotote.com/panel-new.min.235a2781.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,application/javascript,,,927,208086,,,259,0,0,295,229,0,97,13.224.132.90,,623,
185,,2019-10-11T19:15:18.375+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaCurLlQJegAAG6XjgQAAADaAUwAAAIB&google_cver=1&google_gid=CAESELb2W48TkjAldSoa-K3n1ss&google_push=AHNF13KTai8omtrvJeAw0sLGkpRl7rggAzmMcR-a_TZ7-Q,HTTP/1.1,689,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,-1,-1,-1,-1,0,0,96,172.217.22.34,,97,value
186,,2019-10-11T19:15:18.399+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaCurLlQJegAAG31Yx8AAAESAqMAAAIB&google_cver=1&google_gid=CAESELX3QCDe89vC8rhNBVZsSfY&google_push=AHNF13IZHINnhRAJWW2l8Z6L55frD-ocScrc3i0L0xskJg,HTTP/1.1,689,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,114,0,0,139,0,0,91,172.217.22.34,,232,value
187,,2019-10-11T19:15:18.486+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1359,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,-1,-1,-1,-1,1,0,94,216.58.206.2,,96,
188,,2019-10-11T19:15:18.587+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1281,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,-1,-1,-1,-1,1,0,85,216.58.206.2,,88,
