,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.blocked,timings.connect,timings.wait,timings.send,timings.dns,timings.ssl,serverIPAddress,comment,time,request.queryString.name
141,,2019-10-11T18:55:48.238+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/death-star-fire-pit.jpeg,HTTP/1.1,1087,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,138527,,,3242,-1,-1,356,0,-1,-1,104.24.18.117,,3599,
142,,2019-10-11T18:55:49.150+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/chicken-harness-fb-1024x1024.jpg,HTTP/1.1,1095,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,130122,,,3083,-1,-1,344,0,-1,-1,104.24.18.117,,3428,
143,,2019-10-11T18:55:49.169+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEKDatoJEcLr6KSvulfWxyWg&google_cver=1&google_push=AHNF13I1uNPcO7OGwQB6YF2Mv3jfzLvlc6c8C50qRsKVIw,HTTP/1.1,985,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEKDatoJEcLr6KSvulfWxyWg&google_cver=1&google_push=AHNF13I1uNPcO7OGwQB6YF2Mv3jfzLvlc6c8C50qRsKVIw&rdf=1,919,0,,,0,0,4265,264,0,26,4236,103.231.98.196,,4557,value
144,,2019-10-11T18:55:49.369+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/harry-potter-wooden-bookmarks-suatmm.jpg,HTTP/1.1,1103,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,211803,,,5248,-1,-1,345,0,-1,-1,104.24.18.117,,5594,
145,,2019-10-11T18:55:49.762+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/ben-franklin-kite-tea-mug-suatmm.jpg,HTTP/1.1,1099,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,86850,,,2244,-1,-1,354,0,-1,-1,104.24.18.117,,2599,
146,,2019-10-11T18:55:49.763+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/matching-dog-shirt-suatmm.jpg,HTTP/1.1,1092,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,104790,,,2651,-1,-1,351,0,-1,-1,104.24.18.117,,3003,
147,,2019-10-11T18:55:49.773+03:00,GET,https://api2.monotote.com/v1/shoppables/feed?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,application/json,,,738,95,,,0,0,3774,107,0,90,3740,146.185.139.55,,3973,value
148,,2019-10-11T18:55:50.474+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/trex-bite-earring-2.jpg,HTTP/1.1,1086,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,42349,,,828,-1,-1,350,0,-1,-1,104.24.18.117,,1179,
149,,2019-10-11T18:55:50.483+03:00,GET,https://cdn.monotote.com/uploads/theme-assets/invisible-empty-red-cart-sticker-left-with-shadows.css,HTTP/1.1,443,0,,200,OK,HTTP/1.1,0,text/css,,,464,743,,,0,0,2438,87,0,98,2420,13.225.249.16,,2624,
150,,2019-10-11T18:55:50.834+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEKDatoJEcLr6KSvulfWxyWg&google_cver=1&google_push=AHNF13I1uNPcO7OGwQB6YF2Mv3jfzLvlc6c8C50qRsKVIw&rdf=1,HTTP/1.1,1016,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=xB4cyE-dSNC9U86ySy64Ew%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13I1uNPcO7OGwQB6YF2Mv3jfzLvlc6c8C50qRsKVIw,752,0,,,0,-1,-1,258,0,-1,-1,103.231.98.196,,259,value
151,,2019-10-11T18:55:50.846+03:00,POST,https://api1.monotote.com/v1/plugin/search?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&user-id=642d8186-d250-4bf7-06d0-19c7551dd8ff,HTTP/1.1,614,1496,,200,OK,HTTP/1.1,0,application/json,,,656,66,,,0,0,1686,5633,0,91,1660,146.185.139.55,,7412,value
152,,2019-10-11T18:55:51.327+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=xB4cyE-dSNC9U86ySy64Ew%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13I1uNPcO7OGwQB6YF2Mv3jfzLvlc6c8C50qRsKVIw,HTTP/1.1,852,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,0,0,220,95,0,0,201,216.58.206.2,,317,value
153,,2019-10-11T18:55:51.657+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/infinity-beer-pong-table-2.jpg,HTTP/1.1,1093,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,62985,,,1641,-1,-1,347,1,-1,-1,104.24.18.117,,1990,
154,,2019-10-11T18:55:51.842+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/pickle-rick-tabacco-pipe-suatmm.jpg,HTTP/1.1,1098,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,100662,,,2655,-1,-1,352,1,-1,-1,104.24.18.117,,3009,
155,,2019-10-11T18:55:52.368+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/dumping-light-1.jpg,HTTP/1.1,1082,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57910,,,2441,-1,-1,338,0,-1,-1,104.24.18.117,,2781,
156,,2019-10-11T18:55:52.581+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/gun-cylinder-pen-holder.jpg,HTTP/1.1,1090,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,56028,,,1240,-1,-1,346,0,-1,-1,104.24.18.117,,1587,
157,,2019-10-11T18:55:52.778+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/50-caliber-shot-glasses.jpg,HTTP/1.1,1090,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57036,,,1225,-1,-1,339,0,-1,-1,104.24.18.117,,1566,
158,,2019-10-11T18:55:53.656+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/the-infinity-saucelet.jpg,HTTP/1.1,1088,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,167608,,,3856,-1,-1,354,1,-1,-1,104.24.18.117,,4212,
159,,2019-10-11T18:55:54.173+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/insert-coin-to-play-arcade-keychain.jpg,HTTP/1.1,1102,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,61863,,,1426,-1,-1,339,0,-1,-1,104.24.18.117,,1766,
160,,2019-10-11T18:55:54.347+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/shredder-cheese-grater.jpg,HTTP/1.1,1089,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,48703,,,2027,-1,-1,359,0,-1,-1,104.24.18.117,,2388,
161,,2019-10-11T18:55:54.853+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/10/laughing-face.png,HTTP/1.1,1080,0,,200,OK,HTTP/1.1,0,image/png,,,388,19853,,,30,-1,-1,90,0,-1,-1,104.24.18.117,,120,
162,,2019-10-11T18:55:54.965+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/wpfront-scroll-top/images/icons/1.png,HTTP/1.1,1092,0,,200,OK,HTTP/1.1,0,image/png,,,386,1669,,,0,-1,-1,100,0,-1,-1,104.24.18.117,,101,
163,,2019-10-11T18:55:54.977+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/themes/arras/images/feed-title-white.jpg,HTTP/1.1,1133,0,,200,OK,HTTP/1.1,0,image/jpeg,,,381,400,,,1,-1,-1,96,0,-1,-1,104.24.18.117,,98,
164,,2019-10-11T18:55:54.981+03:00,GET,https://cdn.monotote.com/uploads/theme-assets/stylist-sticker.jpg,HTTP/1.1,382,0,,200,OK,HTTP/1.1,0,image/jpeg,,,467,1939,,,120,-1,-1,97,0,-1,-1,13.225.249.16,,218,
165,,2019-10-11T18:55:55.075+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/08/arrow.png,HTTP/1.1,1108,0,,200,OK,HTTP/1.1,0,image/png,,,385,209,,,0,-1,-1,104,1,-1,-1,104.24.18.117,,106,
166,,2019-10-11T18:55:55.089+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/cudazi-scroll-to-top/images/scroll.png,HTTP/1.1,1184,0,,200,OK,HTTP/1.1,0,image/png,,,386,7148,,,0,-1,-1,108,0,-1,-1,104.24.18.117,,109,
167,,2019-10-11T18:55:55.152+03:00,GET,http://www.shutupandtakemymoney.com/wp-includes/js/thickbox/loadingAnimation.gif,HTTP/1.1,1080,0,,200,OK,HTTP/1.1,0,image/gif,,,388,15238,,,1,-1,-1,109,0,-1,-1,104.24.18.117,,111,
168,,2019-10-11T18:55:55.185+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=3.5.4,HTTP/1.1,1094,0,,200,OK,HTTP/1.1,0,text/css,,,415,1055,,,0,-1,-1,101,0,-1,-1,104.24.18.117,,101,value
