,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.ssl,timings.dns,timings.send,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,response._error,request.queryString.name
109,,2019-10-12T08:18:38.869+03:00,GET,https://cluster-na.cdnjquery.com/color/jquery.color-2.1.2.min.js?integrity=btjsonpcallback1570857518383&checksum=%7B%22cbc%22%3A0%2C%22st%22%3A2%2C%22au%22%3A%5B%5D%2C%22hau%22%3A%5B%5D%2C%22ref%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22aa%22%3A3%2C%22pgid%22%3A%22beca2854-ecaf-11e9-aa65-f31b7113ec27%22%2C%22v%22%3A1%2C%22format%22%3A%22jsonp%22%7D&o=https%3A%2F%2Fwww.sporcle.com%2F&csVersion=1.18.7,HTTP/1.1,725,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,250,92,,,163,356,87,0,383,0,0,3.222.69.96,,634,,value
110,,2019-10-12T08:18:38.904+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=dm_dmx,HTTP/1.1,598,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,185,,,109,261,0,0,287,0,0,52.94.218.7,,397,,value
111,,2019-10-12T08:18:38.913+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570857518100&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=96&clienttimestamp=1570857518545&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,195,-1,-1,0,-1,0,-1,35.190.62.200,,196,,value
112,,2019-10-12T08:18:38.928+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570857518110&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=97&clienttimestamp=1570857518576&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,198,-1,-1,0,-1,0,-1,35.190.62.200,,198,,value
113,,2019-10-12T08:18:38.929+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570857518829&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,88,-1,-1,0,-1,0,-1,104.98.134.223,,89,,value
114,,2019-10-12T08:18:38.943+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,403,,,96,374,0,0,396,0,0,216.58.206.13,,494,,
115,,2019-10-12T08:18:39.012+03:00,GET,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=5e7f5bbf5477f356,HTTP/1.1,581,0,,200,OK,HTTP/1.1,0,application/json,,,136,0,,,184,391,0,0,422,0,0,35.202.179.74,,607,,value
116,,2019-10-12T08:18:39.045+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570857518107&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=98&clienttimestamp=1570857518579&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,202,301,0,0,334,0,0,35.190.62.200,,538,,value
117,,2019-10-12T08:18:39.047+03:00,GET,https://aax-eu.amazon-adsystem.com/s/v3/pr?exlist=dm_dmx&fv=1.0&a=cm&cm3ppd=1,HTTP/1.1,652,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,363,305,,,107,-1,-1,0,-1,0,-1,52.94.218.7,,107,,value
118,,2019-10-12T08:18:39.072+03:00,GET,https://d.pub.network/classification?siteId=592&pageUrl=https://www.sporcle.com/,HTTP/1.1,563,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,185,-1,-1,0,-1,0,-1,35.188.71.214,,186,,value
119,,2019-10-12T08:18:39.073+03:00,GET,https://ad-delivery.net/px.gif?ch=1&e=0.27268985904813126,HTTP/1.1,409,0,,200,OK,HTTP/1.1,0,image/gif,,,487,43,,,83,330,0,0,366,0,0,13.225.249.16,,450,,value
120,,2019-10-12T08:18:39.076+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=video&request_timestamp=1570857518097&price=NA&deal_id=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=99&clienttimestamp=1570857518587&clientapiversion=tag3&device=d,HTTP/1.1,761,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,195,306,0,0,332,0,0,35.190.62.200,,528,,value
121,,2019-10-12T08:18:39.083+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570857518106&price=NA&deal_id=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=100&clienttimestamp=1570857518813&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,207,219,0,0,242,0,0,35.190.62.200,,451,,value
122,,2019-10-12T08:18:39.113+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570857518098&price=NA&deal_id=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=101&clienttimestamp=1570857518891&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,201,-1,-1,0,-1,0,-1,35.190.62.200,,201,,value
123,,2019-10-12T08:18:39.130+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570857518113&price=NA&deal_id=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=102&clienttimestamp=1570857518893&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,218,-1,-1,0,-1,0,-1,35.190.62.200,,218,,value
124,,2019-10-12T08:18:39.154+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=bsw&partner_site_id=1019&deployment=overlay&requested_ad_units=900x506&request_timestamp=1570857518094&deal_id=NA&price=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=103&clienttimestamp=1570857519029&clientapiversion=tag3&device=d,HTTP/1.1,761,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,203,210,0,0,228,0,0,35.190.62.200,,432,,value
125,,2019-10-12T08:18:39.171+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjsuADjn-nP9-7XP6StoOKt31O-Zedm07omnOgVPnm88e0ImeX_VMXAxS09uiu9p4wVnGrAbVwa9dxTRPyvfNyN3BA6cDyggFWf0o07ZSgdce5xNGC2d_BH65c-CJgML_j2ieKviJW0uVUlKbETCd2rH0_15R41Btp3PG7f95HkBcg8MnxbWqEm_9pqlhJXFkp7RkKlycTh3a7tKRzmBoOS9-CNg5s6Oq3TTuyK376VsLHyIgr9llE39Ana5T-dfjJxhCfHBPxF_xoe5iVg&sig=Cg0ArKJSzDkas7cRufowEAE&urlfix=1&adurl=,HTTP/1.1,782,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,96,-1,-1,0,-1,0,-1,216.58.207.34,,96,,value
126,,2019-10-12T08:18:39.220+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,539,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,94,-1,-1,0,-1,1,-1,172.217.16.129,,95,,
127,,2019-10-12T08:18:39.254+03:00,GET,https://events.bouncex.net/track.gif/eligible?campaignid=777738&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570858387377236&deviceid=6277190916652959504&pageviewid=7&sequenceid=104&clienttimestamp=1570857519144&clientapiversion=tag3&device=d,HTTP/1.1,604,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,203,-1,-1,0,-1,0,-1,35.190.62.200,,203,,value
128,,2019-10-12T08:18:39.289+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMLV2hZW6c16y26zVUAg%3D%3D&33random=1570858564434&cat=33across,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,,,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,315,0,,,106,207,0,0,236,0,0,18.195.52.121,,343,,value
129,,2019-10-12T08:18:39.330+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,539,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,90,-1,-1,0,-1,2,-1,172.217.16.129,,92,,
130,,2019-10-12T08:18:39.366+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,416,0,,200,OK,HTTP/1.1,0,text/css,,,506,1130,,,91,198,0,0,219,0,0,216.58.208.35,,311,,
131,,2019-10-12T08:18:39.367+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,1892,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,365,713,0,1,734,0,0,35.226.36.58,,1102,,
132,,2019-10-12T08:18:39.375+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570857519370&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570857405845.464471271&it=1570857519313&coo=false&exp=w0&rqm=GET,HTTP/1.1,646,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,82,-1,-1,0,-1,0,-1,157.240.1.35,,82,,value
133,,2019-10-12T08:18:39.398+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29542,,,115,197,0,0,218,66,0,216.58.206.2,,400,,value
134,,2019-10-12T08:18:39.419+03:00,GET,https://s.tribalfusion.com/j.ad?flashVer=0&ver=1.28&th=7550411084&tagKey=1070078049&loaderVer=0.1&site=sporcle&adSpace=row&center=1&env=display&size=300x250&busted=1&url=https%3A%2F%2Fwww.sporcle.com%2F&f=1&p=17449483&tKey=aEmneMnFZboPFfoXqQN5aZbhRWMfRHEQHs&a=1&adContainerId=richmedia_2&rnd=17447040,HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,733,520,,,263,188,20,0,220,0,0,23.38.19.47,,504,,value
135,,2019-10-12T08:18:39.425+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,539,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,93,-1,-1,0,-1,0,-1,172.217.16.129,,94,,
136,,2019-10-12T08:18:39.468+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570857519372&cd[freestar]=43db8d9a-034d-4f6a-a0e1-949b2c19213f&cd[client]=416&cd[site]=592&cd[page]=07bded0313c1f06635f8c4a7fc094f66&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570857405845.464471271&it=1570857519313&coo=false&exp=w0&rqm=GET,HTTP/1.1,769,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,85,-1,-1,0,-1,0,-1,157.240.1.35,,85,,value
137,,2019-10-12T08:18:39.559+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,677,3377,,,83,-1,-1,0,-1,1,-1,172.217.16.129,,85,,
138,,2019-10-12T08:18:39.560+03:00,GET,https://cdn.districtm.io/ids/?sellerid=10002&r=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fex%3Ddmx.com%26id%3D%7BUID%7D,HTTP/1.1,924,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,162,189,0,0,220,0,0,104.16.68.69,,384,,value
139,,2019-10-12T08:18:39.583+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29542,,,115,-1,-1,0,-1,41,-1,216.58.206.2,,157,,value
140,,2019-10-12T08:18:39.584+03:00,GET,https://ib.adnxs.com/getuid?https://aax-eu.amazon-adsystem.com/s/ecm3?id=$UID&ex=districtm,HTTP/1.1,778,0,,200,OK,HTTP/1.1,0,image/gif,,,799,43,,,85,215,0,0,249,0,0,185.33.223.200,,335,,value
141,,2019-10-12T08:18:39.639+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,105,156,0,0,185,0,0,216.58.205.226,,291,,value
142,,2019-10-12T08:18:39.647+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,677,3377,,,87,-1,-1,0,-1,3,-1,172.217.16.129,,91,,
143,,2019-10-12T08:18:39.651+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,93,160,0,0,194,0,0,216.58.205.226,,288,,value
144,,2019-10-12T08:18:39.661+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=C09jwRWahXae7A4rUgAeUp4HoAbDKuZBYwbbj3ocKrNCV4bQJEAEg-72bGmD5uvSDnBCgAY6i8tcCyAEBqQIaJsJdLR-TPuACAKgDAcgDmwSqBNABT9BFrAGeyXjNY06qeGySSzLlFb8ScE4DwNVL_kZ36iE8WYKKtDjnx2ZRfpk9pydgcEXWV6ZLQWI5s6uMLm5Op84TAPKsnWiucmMmx3MDZ5Akgthy-UkeX1bBSoBeOWw1RbMm2iKC0VUzKrOgh-wnxaSGzx_mnssIXjx0Df8y-vywAMw5bL4dKmedhV6JAUvUAEH98svzOKhk8v34--Q_DqHRqd-zTroroePOPwzAhpk7teDNbloRym1wjGpRq5fH-YqoZRY5yvkdMKPNxGlv78AEruGutJUC4AQBkgUECAQYAZIFBAgFGASAB9rdjagBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcEEK6QAdIIBwiAYRABGB2ACgPYEww&sigh=_E7hTknLrr8&tpd=AGWhJmufaR2Bzq6VtpfThFsrezKEjqe5avLWJcUxdwhsrzQoMg,HTTP/1.1,1142,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,89,-1,-1,0,-1,0,-1,216.58.207.34,,90,,value
145,,2019-10-12T08:18:39.738+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,3404,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,214,-1,-1,1,-1,0,-1,35.226.36.58,,215,,
146,,2019-10-12T08:18:39.812+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=8132&_=1570857519360&callback=_tynt_jp.a7daxl8t0,HTTP/1.1,1160,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,888,797,,,175,411,0,0,437,0,0,52.71.209.36,,613,,value
147,,2019-10-12T08:18:39.812+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQRcBJ1jy6vxM1euLQXh5XnNNLRrBjuj4oMOTozGExaXlHFJN1CdFT7o3we9EfPgxgLPGm-0VWMGNbWgVLTIQp_hTEHxw,HTTP/1.1,732,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,102,254,0,0,281,0,0,172.217.21.228,,384,,value
148,,2019-10-12T08:18:39.818+03:00,GET,https://www.sporcle.com/adn/yfloor.php,HTTP/1.1,1633,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,683,0,,,283,-1,-1,0,-1,0,-1,13.225.249.3,,284,,
149,,2019-10-12T08:18:39.826+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,677,3377,,,77,-1,-1,0,-1,3,-1,172.217.16.129,,81,,
150,,2019-10-12T08:18:39.826+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTqQhBznVZYb0WA6vgRfnH2T7UZ3vKwdM6IErW4ewJfZN3oZIjp-KknF1OnGGwK8mH110ZDhT-GD7l8rwosiyQRWz9b_g,HTTP/1.1,732,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,94,252,0,0,280,0,0,172.217.21.228,,375,,value
151,,2019-10-12T08:18:39.830+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQ7Ek4MNATq37XIJlZoKzEC1niN9MFb51GdWWnHY436LbQn3R7TfK6sc-ady2GKvi7Y07FT_Z7sQZ-1BcSSkWF53Jvy1w,HTTP/1.1,732,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,88,225,0,0,255,0,0,172.217.21.228,,344,,value
152,,2019-10-12T08:18:39.844+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29542,,,114,-1,-1,0,-1,22,-1,216.58.206.2,,137,,value
153,,2019-10-12T08:18:39.858+03:00,GET,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,HTTP/1.1,533,0,,302,Found,HTTP/1.1,0,,,https://sync-tm.everesttech.net/ct/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26&_test=XaFmRgAAAFi0Zgxi,768,0,,,162,327,27,0,358,0,0,151.101.18.49,,549,,value
154,,2019-10-12T08:18:39.868+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,681,461,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,842,19,,,93,-1,-1,0,-1,0,-1,185.33.223.200,,94,,
155,,2019-10-12T08:18:39.966+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,681,446,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,842,19,,,135,-1,-1,0,-1,0,-1,185.33.223.200,,136,,
156,,2019-10-12T08:18:40.024+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,681,446,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1122,144,,,149,123,0,0,150,0,0,185.33.223.200,,300,,
157,,2019-10-12T08:18:40.059+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29542,,,148,109,0,0,131,68,0,216.58.206.2,,348,,value
158,,2019-10-12T08:18:40.061+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=297267&v=7.2&r=%7B%22id%22%3A%227a2fe49c15e459%22%2C%22imp%22%3A%5B%7B%22id%22%3A%22894c12482e8ec6%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A0%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22297267%22%2C%22sid%22%3A%22300x250%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%7D&ac=j&sd=1&,HTTP/1.1,974,0,,200,OK,HTTP/1.1,0,application/json,,,964,44,,,152,159,0,0,187,0,0,212.55.189.217,,340,,value
159,,2019-10-12T08:18:40.084+03:00,GET,https://b2c.insticator.com/v3/pages/usertracking,HTTP/1.1,579,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,431,2776,,,178,215,0,0,236,0,0,104.20.25.11,,417,,
160,,2019-10-12T08:18:40.146+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.adf6bs1ho,HTTP/1.1,771,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,96,120,0,0,150,0,0,185.33.223.200,,247,,value
161,,2019-10-12T08:18:40.158+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,789,237,,204,No Content,HTTP/1.1,0,,,,544,0,,,103,189,0,0,212,0,0,104.16.68.69,,317,,
162,,2019-10-12T08:18:40.195+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,577,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,98,300,0,0,321,0,0,216.58.205.226,,421,,
163,,2019-10-12T08:18:40.242+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.agu4861nr,HTTP/1.1,770,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,92,-1,-1,0,-1,0,-1,185.33.223.200,,93,,value
164,,2019-10-12T08:18:40.270+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?rnd=0.3352713771983902&e=divinsticatorad8%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,592,0,,200,OK,HTTP/1.1,0,application/json,,,472,448,,,132,309,0,0,332,0,0,5.178.65.250,,466,,value
165,,2019-10-12T08:18:40.345+03:00,GET,https://sync-tm.everesttech.net/ct/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26&_test=XaFmRgAAAFi0Zgxi,HTTP/1.1,609,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?uid=XaFmRgAAAFi0Zgxi&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&&_test=XaFmRgAAAFi0Zgxi,444,0,,,79,-1,-1,0,-1,0,-1,151.101.18.49,,80,,value
166,,2019-10-12T08:18:40.356+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,2652,,,82,368,0,0,399,2,0,13.226.3.186,,484,,
167,,2019-10-12T08:18:40.403+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CupbPRWahXam7A4rUgAeUp4HoAb-RrtZY0rPZ0cIK__WQ49cCEAEg-72bGmD5uvSDnBCgAdqI1-ADyAEJqQIaJsJdLR-TPuACAKgDAcgDmwSqBMgBT9BsMAQVREyk1TuoFF2c2KnYozPd-2rXfS4v68FCkTBkUmvX7AzFKsiJfyLViNvrs8Y6YB-g__maEIvMZpZGJBOiYlysu3ZiJ7GwteycIzkgIhwHpxSfu5uKRuzNnfQ6vABdHEIzNxKpLPaSx25nduq9n_k_5KHTpUNoX2k7vK3xxtrI-b1bW-hZCV6KOByCDQP5Sjho5Lh_MfC4JsYTpUxtNP3IwjjlDNe26BKb-OtgJ2X7Dvr1YX_hUWoYkvlbMp5GF29cOFbABN_t2qehAuAEAZIFBAgEGAGSBQQIBRgEoAYugAeO96gfqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcA8gcEELaqBNIIBwiAYRABGB2ACgPYEwKIFAQ&sigh=8d9kdfH0Kxk&template_id=484&tpd=AGWhJmusmxy9K0L5FrsrafECpySWJ4BnTT_-ngYMjyzWuZorsg,HTTP/1.1,1154,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,97,282,0,0,341,0,0,216.58.207.34,,440,,value
168,,2019-10-12T08:18:40.403+03:00,POST,https://display.bfmio.com/prebid_display,HTTP/1.1,434,454,,204,No Content,HTTP/1.1,0,text/plain;charset=iso-8859-1,,,347,0,,,171,492,0,0,517,0,0,3.221.180.180,,690,,
