,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.ssl,timings.wait,timings.dns,timings.send,serverIPAddress,comment,time,response._error
108,,2019-10-11T19:32:54.419+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=bsw&partner_site_id=1019&deployment=overlay&requested_ad_units=900x506&request_timestamp=1570811572295&deal_id=NA&price=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570812535981337&deviceid=2660532632169812049&pageviewid=4&sequenceid=59&clienttimestamp=1570811573621&clientapiversion=tag3&device=d,HTTP/1.1,value,760,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,355,0,0,326,204,0,0,35.190.62.200,,560,
109,,2019-10-11T19:32:54.564+03:00,GET,https://hbx.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CUFH1GPH&prvid=56%2C70%2C77%2C80%2C82%2C97%2C99%2C109%2C111%2C112%2C113%2C139%2C154%2C157%2C159%2C175%2C178%2C10000&https=1,HTTP/1.1,value,999,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,292,6465,,,150,0,0,110,53,0,0,212.55.190.85,,205,
110,,2019-10-11T19:32:54.577+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,value,566,0,,200,,HTTP/1.1,0,application/javascript,,,451,521,,,426,0,0,392,188,0,0,208.100.17.187,,615,
111,,2019-10-11T19:32:54.690+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMKl2gsfGI5joiQOHpAg%3D%3D&33random=1570812619309&cat=33across,HTTP/1.1,value,541,0,,302,Found,HTTP/1.1,0,,,https://tags.bluekai.com/site/39798?limit=1&id=2_LTZm8epgMOfyNltMDQ2CPgNQTgLw2KsjSznW4h-Yzs,225,0,,,270,0,0,235,104,0,0,18.195.52.121,,376,
112,,2019-10-11T19:32:54.715+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:300,400,500&lang=en",HTTP/1.1,value,397,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,591,,,382,0,0,351,101,67,0,172.217.23.138,,552,
113,,2019-10-11T19:32:54.729+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,,416,0,,200,OK,HTTP/1.1,0,text/css,,,507,1130,,,264,0,0,229,87,0,0,216.58.208.35,,352,
114,,2019-10-11T19:32:54.743+03:00,GET,https://ssl.gstatic.com/accounts/o/2198989661-v2-idpiframe.js,HTTP/1.1,,396,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,25357,,,275,0,62,241,89,0,0,216.58.208.35,,428,
115,,2019-10-11T19:32:54.823+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:300,400,500&lang=en",HTTP/1.1,value,397,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,591,,,-1,-1,0,-1,93,-1,0,172.217.23.138,,93,
116,,2019-10-11T19:32:55.025+03:00,GET,https://x.bidswitch.net/sync?ssp=medianet,HTTP/1.1,value,653,0,,302,Moved Temporarily,HTTP/1.1,0,,,//pixel.quantserve.com/pixel/p-zLwwakwy-hZw3.gif?idmatch=0&ssp=medianet,331,0,,,287,0,0,263,118,0,0,52.58.99.119,,407,
117,,2019-10-11T19:32:55.052+03:00,GET,https://tags.bluekai.com/site/39798?limit=1&id=2_LTZm8epgMOfyNltMDQ2CPgNQTgLw2KsjSznW4h-Yzs,HTTP/1.1,value,638,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://match.adsrvr.org/track/cmf/generic?ttd_pid=bluekai,659,0,,,252,0,0,231,246,0,0,184.85.62.104,,499,
118,,2019-10-11T19:32:55.150+03:00,GET,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?p=33across&endpoint=eu,HTTP/1.1,value,1137,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,416,2842,,,369,0,0,338,113,0,0,23.34.190.24,,483,
119,,2019-10-11T19:32:55.182+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,559,21339,,,489,0,45,449,95,98,0,13.226.6.126,,730,
120,,2019-10-11T19:32:55.182+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,value,394,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29044,,,355,0,63,330,139,0,0,172.217.23.98,,560,
121,,2019-10-11T19:32:55.242+03:00,GET,https://cdn-sic.33across.com/1/stylesheets/sic.css,HTTP/1.1,,443,0,,200,OK,HTTP/1.1,0,text/css,,,532,2446,,,215,0,20,179,99,0,0,104.16.39.14,,334,
122,,2019-10-11T19:32:55.424+03:00,GET,https://pixel.quantserve.com/pixel/p-zLwwakwy-hZw3.gif?idmatch=0&ssp=medianet,HTTP/1.1,value,659,0,,302,Found,HTTP/1.1,0,,,https://x.bidswitch.net/sync?dsp_id=76&user_group=2&ssp=medianet&gdpr=0&gdpr_consent=&user_id=HQBiBUpWMVcFUDZWGgYuU0tQOgUFAjpUSQYgBr0e,575,0,,,270,0,0,232,99,0,0,91.228.74.179,,370,
123,,2019-10-11T19:32:55.566+03:00,GET,https://tpc.googlesyndication.com/simgad/14155031810766958895/downsize_200k_v1,HTTP/1.1,,430,0,,200,OK,HTTP/1.1,0,image/png,,,546,1738,,,217,0,0,191,92,0,0,216.58.207.65,,310,
124,,2019-10-11T19:32:55.660+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/icon.png,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,image/png,,,577,344,,,-1,-1,0,-1,86,-1,0,216.58.207.65,,86,
125,,2019-10-11T19:32:55.750+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/en.png,HTTP/1.1,,410,0,,200,OK,HTTP/1.1,0,image/png,,,579,2982,,,-1,-1,0,-1,86,-1,0,216.58.207.65,,88,
126,,2019-10-11T19:32:55.841+03:00,GET,https://tpc.googlesyndication.com/simgad/14888939163221003836?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qnBMQ_Hb6Frpego1nbVBeBv-uK6Xw,HTTP/1.1,value,543,0,,200,OK,HTTP/1.1,0,image/png,,,519,59474,,,-1,-1,112,-1,87,-1,0,216.58.207.65,,200,
127,,2019-10-11T19:32:56.026+03:00,GET,https://eus.rubiconproject.com/usync.html?geo=na&co=us&s=ms2,HTTP/1.1,value,1654,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7651,,,236,0,0,204,98,0,0,104.124.167.236,,336,
128,,2019-10-11T19:32:56.043+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/icon.png,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,image/png,,,577,344,,,-1,-1,0,-1,92,-1,0,216.58.207.65,,93,
129,,2019-10-11T19:32:56.083+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/en.png,HTTP/1.1,,410,0,,200,OK,HTTP/1.1,0,image/png,,,579,2982,,,146,0,1,120,86,0,0,216.58.207.65,,234,
130,,2019-10-11T19:32:56.140+03:00,GET,https://tpc.googlesyndication.com/simgad/18276902141161005703,HTTP/1.1,,413,0,,200,OK,HTTP/1.1,0,image/png,,,545,5409,,,-1,-1,1,-1,92,-1,0,216.58.207.65,,94,
131,,2019-10-11T19:32:56.173+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/icon.png,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,image/png,,,577,344,,,-1,-1,0,-1,95,-1,0,216.58.207.65,,95,
132,,2019-10-11T19:32:56.191+03:00,GET,https://match.adsrvr.org/track/cmf/generic?ttd_pid=bluekai,HTTP/1.1,value,513,0,,302,Found,HTTP/1.1,0,text/html,,https://tags.bluekai.com/site/5386?id=e44bc4b1-a70e-4677-a554-765af9912cba,697,179,,,865,0,0,828,247,21,0,54.254.251.1,,1134,
133,,2019-10-11T19:32:56.215+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,70044,,,1499,0,419,1463,93,0,0,172.217.18.161,,2012,
134,,2019-10-11T19:32:56.216+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-host-v0.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,7119,,,1941,0,425,1891,144,36,0,172.217.18.161,,2547,
135,,2019-10-11T19:32:56.248+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1328,5411,,,1476,0,146,1441,90,0,0,172.217.18.161,,1713,
136,,2019-10-11T19:32:56.272+03:00,GET,https://tpc.googlesyndication.com/pagead/images/abg/en.png,HTTP/1.1,,410,0,,200,OK,HTTP/1.1,0,image/png,,,579,2982,,,-1,-1,1,-1,97,-1,0,216.58.207.65,,98,
137,,2019-10-11T19:32:56.293+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=C-RBRy7KgXeTGI5Kx3gOL0bvAD8_56OVYqPuEltoJv-EeEAEg-72bGmD5uvSDnBCgAfmgpOoCyAEC4AIAqAMByAMIqgTIAU_QevWHM3DdYJlXarzLuatXlx1pUKgzoL4F907-AyEKFYRxgOznZSKmQ9uZ3EjgT2V7vEO6U_n5O8OuS-ouT_BGVrOtdPTsYp6X0LkV8Z0MQ-GkbKG9wECBhJ4u7A5qbubN1hfY0SnwkJKaxll69sxGu7gftVdxPN9Fybs_2P4mumhr8JAaeVxSbwUXaeqOn22zTzw-5ovDb_s_2Kt1AXisTGCO7bWGMcXNoRz2vXhFk4WzqFo7vCPzUmUQVlFZQqe-BMAoTRydwATZ0IKYgQLgBAGSBQQIBBgBkgUECAUYBKAGAoAH797blQGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwMQ8mPSCAcIgGEQARgdgAoD2BMM&sigh=GRs0pfx6li0&tpd=AGWhJmv7CODN90j3yDAkYnjlH8RUIOeKJ6oksiDSU55u8K6hOA,HTTP/1.1,value,1091,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,229,0,0,199,108,0,0,216.58.207.34,,338,
138,,2019-10-11T19:32:56.407+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CuPjJy7KgXeXGI5Kx3gOL0bvAD-6R-tpYycOOjowK09ie8ZwOEAEg-72bGmD5uvSDnBCgAf_bisgDyAEB4AIAqAMBqgTJAU_Q3-xfi-7oGtEHBT_YilfFNuiD9nzJa9wOUdg05Q1ZuRsXJrWB1TbFUV4caCTjNgN0P45RVbQt00QrEYM_kPMs4CjYUB4CzfX66o6Ff2s-qFlZF5M4wB5BwakN0talWSSVnaxraAdSUPIoyhbIGKgbqWYb3aFkFpwloc1Uegx4XHOEqjJC2fpnDFNCeYo7DRglqJod-F_Prhmw8THpahMWW24tZFpNoGNtl9M9zUZxBOgq_JzDbpUsQ16nBcInxKu2Xru2VS_CysAEqY2zqJYC4AQBkgUECAQYAZIFBAgFGASAB4bznAmoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwMQ9k7SCAcIgGEQARgdgAoD2BMM&sigh=m2Nc6QdoIHM&template_id=5001&tpd=AGWhJmvnr6tdtxZZwDqCwgkxCOqqy2ne4Fu6iGdyfYDUOxYDKg,HTTP/1.1,value,1104,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,-1,-1,0,-1,97,-1,0,216.58.207.34,,98,
139,,2019-10-11T19:32:56.435+03:00,GET,https://b2c.insticator.com/v3/pages/usertracking,HTTP/1.1,,579,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,431,2776,,,229,0,1,200,186,0,0,104.20.25.11,,417,
140,,2019-10-11T19:32:56.446+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,70044,,,133,0,464,112,91,0,0,172.217.18.161,,689,
141,,2019-10-11T19:32:56.576+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,70044,,,-1,-1,363,-1,149,-1,0,172.217.18.161,,513,
142,,2019-10-11T19:32:56.576+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,,457,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15872,,,339,0,22,316,88,35,0,172.217.21.227,,486,
143,,2019-10-11T19:32:56.624+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,608,2652,,,343,0,1,310,103,0,0,143.204.196.102,,447,
144,,2019-10-11T19:32:56.640+03:00,POST,https://event.insticator.com/v1/event?event_name=event_pageview,HTTP/1.1,value,495,494,,201,Created,HTTP/1.1,0,,,,535,0,,,293,0,0,267,199,0,0,104.20.25.11,,493,
145,,2019-10-11T19:32:56.690+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,,457,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15872,,,-1,-1,32,-1,101,-1,0,172.217.21.227,,133,
146,,2019-10-11T19:32:56.693+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,144,0,290,114,101,0,0,172.217.18.161,,537,
147,,2019-10-11T19:32:56.734+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,1388,,,-1,-1,0,-1,89,-1,0,172.217.18.161,,91,
148,,2019-10-11T19:32:56.840+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,13920,,,-1,-1,1478,-1,171,-1,0,172.217.18.161,,1649,
149,,2019-10-11T19:32:56.978+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,3400,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,720,0,0,692,198,0,1,35.226.36.58,,920,
150,,2019-10-11T19:32:57.007+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1328,5411,,,-1,-1,0,-1,109,-1,0,172.217.18.161,,110,
151,,2019-10-11T19:32:57.126+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,-1,-1,322,-1,164,-1,0,172.217.18.161,,487,
152,,2019-10-11T19:32:57.128+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,1388,,,-1,-1,0,-1,91,-1,0,172.217.18.161,,92,
153,,2019-10-11T19:32:57.165+03:00,GET,https://secure.adnxs.com/getuidnb?https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D4894%26nid%3D1986%26put%3D$UID%26expires%3D30,HTTP/1.1,value,679,0,,200,OK,HTTP/1.1,0,image/gif,,,796,43,,,282,0,0,239,95,0,0,185.33.223.197,,379,
154,,2019-10-11T19:32:57.179+03:00,GET,https://sync.tidaltv.com/genericusersync.ashx?dpid=rubicon,HTTP/1.1,value,556,0,,302,Found,HTTP/1.1,0,,,https://sb.scorecardresearch.com/p?c1=9&c2=5989497&cs_xi=5d024e1f-8819-4eb9-879f-d038fdf4416e&rn=TIMESTAMP&cs_xs=2189&r=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1166,591,0,,,290,0,0,265,98,0,0,34.242.139.248,,389,
155,,2019-10-11T19:32:57.301+03:00,GET,https://token.rubiconproject.com/token?pid=37556&a=1,HTTP/1.1,value,1017,0,,302,Found,HTTP/1.1,0,,,https://pixel.tapad.com/idsync/ex/receive?partner_id=2387&partner_device_id=K1MD73F2-25-42XP,575,0,,,397,0,0,367,115,0,0,69.173.144.165,,513,
156,,2019-10-11T19:32:57.302+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,13920,,,-1,-1,1669,-1,211,-1,0,172.217.18.161,,1881,
157,,2019-10-11T19:32:57.419+03:00,GET,https://token.rubiconproject.com/token?pid=27&a=1,HTTP/1.1,value,1014,0,,302,Found,HTTP/1.1,0,,,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzQ1MzI1NTky/mpuid/K1MD73F2-25-42XP,561,0,,,-1,-1,0,-1,109,-1,0,69.173.144.165,,109,
158,,2019-10-11T19:32:57.614+03:00,GET,https://sb.scorecardresearch.com/p?c1=9&c2=5989497&cs_xi=5d024e1f-8819-4eb9-879f-d038fdf4416e&rn=TIMESTAMP&cs_xs=2189&r=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1166,HTTP/1.1,value,639,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://sync.tidaltv.com/genericusersync.ashx?dpid=1166,324,0,,,274,0,0,243,95,0,0,96.17.200.131,,370,
159,,2019-10-11T19:32:57.717+03:00,GET,https://sync.tidaltv.com/genericusersync.ashx?dpid=1166,HTTP/1.1,value,555,0,,302,Found,HTTP/1.1,0,,,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzMxODMxNDE0/mpuid/5d024e1f-8819-4eb9-879f-d038fdf4416e/rnd/0/url/https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,610,0,,,-1,-1,0,-1,107,-1,0,34.242.139.248,,107,
160,,2019-10-11T19:32:59.257+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1328,5411,,,-1,-1,650,-1,327,-1,0,172.217.18.161,,978,
161,,2019-10-11T19:33:00.478+03:00,GET,https://ads.pubmatic.com/AdServer/js/showad.js,HTTP/1.1,,1135,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,728,14898,,,184,0,0,154,71,25,0,212.55.189.139,,281,
162,,2019-10-11T19:33:00.811+03:00,GET,https://cdn.districtm.io/ids/index.html,HTTP/1.1,,868,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,251,0,0,227,181,0,0,104.16.190.66,,433,
163,,2019-10-11T19:32:57.539+03:00,CONNECT,https://d.turn.com,HTTP/1.1,,0,0,,0,,unknown,0,,,,-1,-1,,,3261,0,0,-1,0,41,0,46.228.164.13,,3303,Unable to connect to host
164,,2019-10-11T19:33:00.922+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSMBbQ7c7ifdgz4ngtxarM3O-NYJdv2DHufnHlIlUo8YGoWz_NRx6inlbSeqRMWQa5jfVCzfnkcejXQTo5TjLLuWMMq6Q,HTTP/1.1,value,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,4956,0,0,4927,86,28,0,216.58.205.228,,5071,
165,,2019-10-11T19:33:01.012+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSkkDZxaaL2X2IfhRmRXEc6rLr1e4b3Nnv4QiU7McRGzeUU1LebkSk0FaoJbVUs6xDahh4xAzJ4rcTRdeu4GGjOgYF3Nw,HTTP/1.1,value,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,-1,-1,0,-1,87,-1,0,216.58.205.228,,88,
166,,2019-10-11T19:32:55.731+03:00,CONNECT,https://sporcle-d.openx.net,HTTP/1.1,,0,0,,0,,unknown,0,,,,-1,-1,,,5285,0,0,-1,0,0,0,34.95.120.147,,5285,Unable to connect to host
167,,2019-10-11T19:33:01.301+03:00,GET,https://s.ntv.io/serve/load.js,HTTP/1.1,,346,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,657,90049,,,4886,0,116,4863,78,0,0,212.55.190.81,,5082,
168,,2019-10-11T19:33:01.364+03:00,GET,https://x.bidswitch.net/sync?dsp_id=76&user_group=2&ssp=medianet&gdpr=0&gdpr_consent=&user_id=HQBiBUpWMVcFUDZWGgYuU0tQOgUFAjpUSQYgBr0e,HTTP/1.1,value,746,0,,302,Moved Temporarily,HTTP/1.1,0,,,//contextual.media.net/cksync.php?cs=1&type=bs&ovsid=6c4cea4e-5bd6-4b48-bce1-ff69c11d589a,536,0,,,5300,0,0,5268,124,0,0,52.58.99.119,,5425,
169,,2019-10-11T19:33:01.373+03:00,GET,https://www.sporcle.com/lib/feed/,HTTP/1.1,,1700,0,,200,OK,HTTP/1.1,0,Array,,,406,2578,,,5428,0,0,5399,97,0,0,13.225.249.90,,5526,
170,,2019-10-11T19:33:01.373+03:00,GET,https://ir-na.amazon-adsystem.com/e/ir?t=sporclecom-20&l=am2&o=1&a=B0719RGMCB,HTTP/1.1,value,482,0,,200,,HTTP/1.1,0,image/gif,,,126,42,,,5680,0,1,5642,168,29,0,52.94.229.212,,5879,
171,,2019-10-11T19:33:01.374+03:00,GET,https://script.crazyegg.com/pages/scripts/0011/9717.js,HTTP/1.1,,432,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,746,176,,,5380,0,0,5350,114,37,0,104.19.147.8,,5533,
172,,2019-10-11T19:33:01.375+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fsync.adtelligent.com%2Fcsync%3Ft%3Da%26ep%3D285868%26extuid%3D%24UID,HTTP/1.1,value,641,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,5390,0,0,5361,113,0,0,185.33.223.200,,5504,
173,,2019-10-11T19:33:01.387+03:00,GET,https://connect.facebook.net/en_US/sdk.js,HTTP/1.1,,357,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,805,1781,,,5475,0,0,5449,82,29,0,157.240.1.23,,5588,
174,,2019-10-11T19:33:01.388+03:00,GET,https://px.adhigh.net/p/cm/152media,HTTP/1.1,,586,0,,302,Found,HTTP/1.1,0,,,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=sg6xcKyWgsY.AikABlFtu7krZg,754,0,,,5515,0,0,5491,112,0,0,136.243.75.6,,5629,
175,,2019-10-11T19:33:01.389+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=r1u_dm_dmx,HTTP/1.1,value,602,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,188,,,5525,0,0,5501,107,0,0,52.94.220.16,,5633,
176,,2019-10-11T19:33:01.524+03:00,GET,https://green.erne.co/rp/cm,HTTP/1.1,,451,0,,200,OK,HTTP/1.1,0,image/gif,,,293,35,,,389,0,0,361,97,25,0,94.23.144.220,,512,
177,,2019-10-11T19:33:01.524+03:00,GET,https://de.tynt.com/deb/v2?m=xch&rt=html&id=cMWh6SHhir6lW2aKkGJozW,HTTP/1.1,value,713,0,,200,,HTTP/1.1,0,text/html,,,292,75,,,601,0,0,573,177,0,0,208.100.17.187,,779,
178,,2019-10-11T19:33:01.526+03:00,GET,https://pixel.tapad.com/idsync/ex/receive?partner_id=2387&partner_device_id=K1MD73F2-25-42XP,HTTP/1.1,value,480,0,,302,Found,HTTP/1.1,0,,,https://pixel.tapad.com/idsync/ex/receive/check?partner_id=2387&partner_device_id=K1MD73F2-25-42XP,653,0,,,613,0,0,584,95,44,0,35.227.248.159,,753,
179,,2019-10-11T19:33:01.637+03:00,GET,https://pixel.tapad.com/idsync/ex/receive/check?partner_id=2387&partner_device_id=K1MD73F2-25-42XP,HTTP/1.1,value,566,0,,200,OK,HTTP/1.1,0,image/png,,,566,95,,,-1,-1,0,-1,108,-1,0,35.227.248.159,,108,
180,,2019-10-11T19:33:01.733+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,5584,0,218,5555,110,0,0,172.217.18.161,,5914,
181,,2019-10-11T19:33:01.852+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTAPGc57pzI3b-blSP3Y3cTnnVSgYm_6uS9umauuPoyUBM9QDM_TLFFeS8s7i1EWbVMupmOkQX2D7_d2RpX43_8Jx3ttA,HTTP/1.1,value,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,791,0,0,766,101,0,0,216.58.205.228,,893,
182,,2019-10-11T19:33:01.854+03:00,GET,https://eus.rubiconproject.com/usync.html?gdpr=0&gdpr_consent=,HTTP/1.1,value,1727,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7651,,,818,0,0,794,102,0,0,104.124.167.236,,922,
183,,2019-10-11T19:33:01.854+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,1388,,,466,0,0,429,94,0,0,172.217.18.161,,561,
184,,2019-10-11T19:33:01.953+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,13920,,,-1,-1,872,-1,156,-1,0,172.217.18.161,,1029,
185,,2019-10-11T19:33:01.975+03:00,GET,https://contextual.media.net/cksync.php?cs=1&type=bs&ovsid=6c4cea4e-5bd6-4b48-bce1-ff69c11d589a,HTTP/1.1,value,953,0,,200,OK,HTTP/1.1,0,image/gif,,,549,44,,,162,0,0,132,41,40,0,212.55.190.85,,245,
186,,2019-10-11T19:33:02.090+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,,362,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1177,22375,,,275,0,30,245,96,0,0,157.240.1.23,,403,
