,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.receive,timings.connect,timings.blocked,timings.send,timings.wait,timings.dns,timings.ssl,serverIPAddress,comment,time,request.queryString.name
95,,2019-10-11T14:04:33.682+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESEArfEYJwb2T7_eBgpEQYFz4&google_cver=1&google_push=AHNF13IPvv15X2jgj35uvzTCq8miCeDfPiaB_Sg7TInx6g,HTTP/1.1,720,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaBlurlQJZ4AADS15n8AAADvAogAAAAB&google_cver=1&google_gid=CAESEArfEYJwb2T7_eBgpEQYFz4&google_push=AHNF13IPvv15X2jgj35uvzTCq8miCeDfPiaB_Sg7TInx6g,963,406,,,,0,201,0,0,211,18,173,212.55.189.217,,432,value
96,,2019-10-11T14:04:33.900+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=index&google_hm=XaBlurlQJZ4AADS15n8AAADvAogAAAAB&google_cver=1&google_gid=CAESEArfEYJwb2T7_eBgpEQYFz4&google_push=AHNF13IPvv15X2jgj35uvzTCq8miCeDfPiaB_Sg7TInx6g,HTTP/1.1,689,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,-1,-1,0,91,-1,-1,216.58.210.2,,92,value
97,,2019-10-11T14:04:36.192+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEGcTp6dNUAvlYyLnOdOVvak&google_cver=1&google_push=AHNF13I_uKPf1GnCGyxjnxPHMM-z6Y6DWGqzFOG7LucyuA,HTTP/1.1,985,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEGcTp6dNUAvlYyLnOdOVvak&google_cver=1&google_push=AHNF13I_uKPf1GnCGyxjnxPHMM-z6Y6DWGqzFOG7LucyuA&rdf=1,919,0,,,,0,3795,0,0,282,35,3763,103.231.98.196,,4114,value
98,,2019-10-11T14:04:36.193+03:00,GET,https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEJOBmCEgbi6KyDNAiPy2qWQ&google_cver=1&google_push=AHNF13IteYJirbNDAikkQE-bL5rmncL51EUnt1PDuIdJcw,HTTP/1.1,559,0,,302,Found,HTTP/1.1,0,text/html,,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13IteYJirbNDAikkQE-bL5rmncL51EUnt1PDuIdJcw,385,0,,,,0,3147,0,0,142,0,3111,69.173.144.165,,3291,value
99,,2019-10-11T14:04:36.339+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13IteYJirbNDAikkQE-bL5rmncL51EUnt1PDuIdJcw,HTTP/1.1,601,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,-1,-1,0,96,-1,-1,216.58.210.2,,97,value
100,,2019-10-11T14:04:36.341+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaRx--pC8EQ03um5R402L3eLrTkXYzEn984qSvPt2GKxubAqurDhnmko-ilEjbVkWJrnIpEThKiGwQpnaWkV7J9rOao44g,HTTP/1.1,1446,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,,0,-1,-1,0,91,-1,-1,216.58.205.228,,91,value
101,,2019-10-11T14:04:36.408+03:00,GET,https://api5.monotote.com/v1/shoppables/feed?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,application/json,,,738,95,,,,0,3982,0,0,109,92,3948,146.185.139.55,,4184,value
102,,2019-10-11T14:04:36.448+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1352,0,,200,OK,HTTP/1.1,0,text/javascript,,,736,5323,,,,1,-1,-1,0,89,-1,-1,216.58.208.34,,91,
103,,2019-10-11T14:04:36.478+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEGcTp6dNUAvlYyLnOdOVvak&google_cver=1&google_push=AHNF13I_uKPf1GnCGyxjnxPHMM-z6Y6DWGqzFOG7LucyuA&rdf=1,HTTP/1.1,1016,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=8nNUFDP6TpmA0E_xkkKl6g%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13I_uKPf1GnCGyxjnxPHMM-z6Y6DWGqzFOG7LucyuA,752,0,,,,0,-1,-1,0,251,-1,-1,103.231.98.196,,252,value
104,,2019-10-11T14:04:36.544+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1365,0,,200,OK,HTTP/1.1,0,text/javascript,,,736,5323,,,,4,-1,-1,0,91,-1,-1,216.58.208.34,,97,
105,,2019-10-11T14:04:36.741+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=8nNUFDP6TpmA0E_xkkKl6g%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13I_uKPf1GnCGyxjnxPHMM-z6Y6DWGqzFOG7LucyuA,HTTP/1.1,852,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,-1,-1,0,100,-1,-1,216.58.210.2,,101,value
106,,2019-10-11T14:04:37.680+03:00,GET,https://odr.mookie1.com/t/v2/sync?tagid=V2_4530&src.visitorid=CAESEHHgtxkc35pIH1iTFa3fLEo&google_cver=1&google_push=AHNF13IgNfWkeVFJSEv_rB4p5xFr0hi7FRk3JgmG-KCRJw,HTTP/1.1,553,0,,302,302,HTTP/1.1,0,,,https://cm.g.doubleclick.net/pixel?google_nid=xaxis_dev_dmp&google_push=AHNF13IgNfWkeVFJSEv_rB4p5xFr0hi7FRk3JgmG-KCRJw&google_hm=MTA4MjAxNzk1Nzk3NTkwNzY1Nzc,815,0,,,,0,4291,0,0,105,18,4268,34.98.67.61,,4416,value
107,,2019-10-11T14:04:37.789+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=xaxis_dev_dmp&google_push=AHNF13IgNfWkeVFJSEv_rB4p5xFr0hi7FRk3JgmG-KCRJw&google_hm=MTA4MjAxNzk1Nzk3NTkwNzY1Nzc,HTTP/1.1,639,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,-1,-1,0,102,-1,-1,216.58.210.2,,103,value
