,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.ssl,timings.wait,timings.dns,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
122,,2019-10-09T17:33:40.835+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=74484753514&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.sporcle.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,558,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,596,0,,,0,254,135,0,0,271,0,157.240.1.35,,408,value,
123,,2019-10-09T17:33:40.837+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14501,,,0,-1,127,-1,-1,-1,15,172.217.22.98,,144,,
124,,2019-10-09T17:33:40.845+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570631619912&price=NA&deal_id=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=93&clienttimestamp=1570631620808&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,252,202,0,0,279,0,35.190.62.200,,482,value,
125,,2019-10-09T17:33:40.916+03:00,GET,https://d.pub.network/classification?siteId=592&pageUrl=https://www.sporcle.com/,HTTP/1.1,563,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,0,-1,272,-1,-1,-1,0,35.188.71.214,,272,value,
126,,2019-10-09T17:33:40.925+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570631620881&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,0,-1,92,-1,-1,-1,0,23.38.33.253,,92,value,
127,,2019-10-09T17:33:40.928+03:00,GET,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UPfcce7c28-eaa3-11e9-825d-0695614f2a02,HTTP/1.1,593,0,,302,Found,HTTP/1.1,0,,,https://sync.adtelligent.com/csync?t=a&ep=285866&extuid=UPfcce7c28-eaa3-11e9-825d-0695614f2a02,816,0,,,0,352,97,65,0,379,0,3.122.174.9,,542,value,
128,,2019-10-09T17:33:40.960+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570631619915&price=NA&deal_id=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=94&clienttimestamp=1570631620872&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,-1,202,-1,-1,-1,0,35.190.62.200,,203,value,
129,,2019-10-09T17:33:41.010+03:00,GET,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,HTTP/1.1,583,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?uid=XZ3zKgAAAKE09Dvh&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,421,0,,,0,346,87,49,0,384,0,151.101.18.49,,522,value,
130,,2019-10-09T17:33:41.030+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjssJLnoyzuonO8X7CkYTM8qSphI3SmM1Ufc5n213_L6JdNcXAftSl5lMg_UYeOKZYB9SLO67M4GYjaWpJpdauIkQdMcOGFi91dpmwXi9Ny1QHXmQTyC4U7OoguomHKVSw27U0irnKPL4rpnYCZziHH8XLVlcUO8dOL2IR9N0dbDGnKsoj5oVkhinJdkP_nC17BnmC-17wTayW3ciJvtbXVRuMuYmF0C5A0-8rTpj2l1SfPSi6RN4NQsD48GbXmYotu9egJRkw5FC8Gzg6Q&sig=Cg0ArKJSzEDlrYuTxSaUEAE&urlfix=1&adurl=,HTTP/1.1,782,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,0,-1,95,-1,-1,-1,0,172.217.22.98,,96,value,
131,,2019-10-09T17:33:41.041+03:00,GET,https://hbx.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CUFH1GPH&prvid=56%2C70%2C77%2C80%2C82%2C97%2C99%2C109%2C111%2C112%2C113%2C139%2C154%2C157%2C159%2C175%2C178%2C10000&https=1,HTTP/1.1,1048,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,292,6465,,,0,128,53,0,0,183,0,212.55.190.85,,238,value,
132,,2019-10-09T17:33:41.093+03:00,GET,https://cdn-sic.33across.com/1/stylesheets/sic.css,HTTP/1.1,513,0,,200,OK,HTTP/1.1,0,text/css,,,532,2446,,,0,180,89,0,0,252,34,104.16.39.14,,377,,
133,,2019-10-09T17:33:41.152+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,416,0,,200,OK,HTTP/1.1,0,text/css,,,508,1130,,,0,197,92,0,0,267,0,216.58.208.35,,360,,
134,,2019-10-09T17:33:41.338+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,70044,,,0,254,92,0,0,280,494,172.217.18.161,,867,,
135,,2019-10-09T17:33:41.354+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,394,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,0,243,94,0,0,277,86,216.58.207.66,,458,value,
136,,2019-10-09T17:33:41.421+03:00,GET,https://aax-eu.amazon-adsystem.com/s/v3/pr?exlist=dm_dmx_r1u&fv=1.0&a=cm&cm3ppd=1,HTTP/1.1,660,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,363,359,,,0,233,106,0,0,305,0,52.94.220.16,,413,value,
137,,2019-10-09T17:33:41.432+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,5411,,,0,348,102,0,0,374,142,172.217.18.161,,620,,
138,,2019-10-09T17:33:41.465+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,277,105,0,0,305,0,172.217.18.2,,412,value,
139,,2019-10-09T17:33:41.500+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,285,102,0,0,314,0,216.58.205.226,,417,value,
140,,2019-10-09T17:33:41.501+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-host-v0.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,7119,,,0,271,93,0,0,291,274,172.217.18.161,,659,,
141,,2019-10-09T17:33:41.512+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,70044,,,0,427,104,0,0,453,505,172.217.18.161,,1063,,
142,,2019-10-09T17:33:41.512+03:00,GET,https://ps.eyeota.net/match?uid=XZ3zKgAAAKE09Dvh&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,519,0,,200,OK,HTTP/1.1,0,image/gif,,,169,70,,,0,343,124,0,0,369,0,18.185.83.216,,495,value,
143,,2019-10-09T17:33:41.542+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,40838,,,0,423,84,0,0,459,332,172.217.18.161,,876,,
144,,2019-10-09T17:33:41.562+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=8123&_=1570631620837&callback=_tynt_jp.adphooy9z,HTTP/1.1,1230,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,888,809,,,0,387,180,0,0,456,0,52.71.209.36,,638,value,
145,,2019-10-09T17:33:41.592+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,1388,,,0,503,94,0,0,531,0,172.217.18.161,,627,,
146,,2019-10-09T17:33:41.593+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:300,400,500&lang=en",HTTP/1.1,397,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,591,,,0,429,101,0,0,458,0,216.58.207.42,,560,value,
147,,2019-10-09T17:33:41.645+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=C_zTx2POdXa2CGcyE-gbH9o-IC9mA6eVY1eXnpoYJgOTx6Y8OEAEg-72bGmD5uvSDnBCgAfmgpOoCyAEC4AIAqAMByAMIqgTLAU_Q3M3z3aRmg-YEngZ8xxgrUfyhESOKb8J2N8jivHA1x_y_RfqGViwXrB2DWMlCpdfyz1dPHDBwwK76nCIV7Ny1yvIbWSrKlryVAbecZGdmKmryZcsG9DZrXzKsPl-sO1w-APP9QVzbVYi8M10LSrDqZ74iJwnQ3ZI8xRCZcbD9fHEAVPgb-b3ZV3jhOP9tuhlhvEgWb0vUfM2uo-UkRBpL8ygGeDqayPvTVtTLwo_Ox2Q2y9dTPeekNzX0T50gEMC-iexhh45SCySWwASI9afZ_gHgBAGSBQQIBBgBkgUECAUYBKAGAoAH797blQGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQt4oB0ggHCIBhEAEYHYAKA9gTDA&sigh=pewYM-J7QNM&tpd=AGWhJmuBfFmQ1y3uutVDAHUzxD0hvWlgAR_OGY_Of8sjVhgiXg,HTTP/1.1,1115,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,0,178,94,0,0,212,0,172.217.22.98,,307,value,
148,,2019-10-09T17:33:41.681+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,13920,,,0,-1,192,-1,-1,-1,1113,172.217.18.161,,1305,,
149,,2019-10-09T17:33:41.692+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,5411,,,0,-1,169,-1,-1,-1,159,172.217.18.161,,329,,
150,,2019-10-09T17:33:41.692+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=ClOVF2POdXa-CGcyE-gbH9o-IC5rR97RWuf-khtMHFBABIPu9mxpg-br0g5wQoAH_24rIA8gBAeACAKgDAaoEwgFP0G125IH0cIqdE94nUYy_CXW22rpubH9pN48JGr46TVyzmjpeC_xnhGIozuOjhxCqVD1_kzyjyoaaEEdExAlTBqIZNBV86ANqL3V2qbQE2CeCnH_xUgVTrswM4h_hfuhXHWBCZ9O7KscmIhlVBI0D1pwH4F-IApt0KelqWMTKu3DDAGUfkfAAl9_mPc2ncLrAMYf8meJZOJXgYyDN1U4WavNNI030zMl2EUWDL57sAqBA87TJGY9koRWSekOjqgLzrMAEitzf6ckB4AQBkgUECAQYAZIFBAgFGASAB4bznAmoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQweYD0ggHCIBhEAEYHYAKA9gTDA&sigh=Hv7Bfqs-P2U&template_id=5001&tpd=AGWhJmuWd5toNtJaQDQz9vFghPRoNgx1QA4ifdbPS_D7WqGHYQ,HTTP/1.1,1104,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,0,105,105,0,0,145,0,172.217.22.98,,252,value,
151,,2019-10-09T17:33:41.789+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQ8SNB5aSEFUall-8EU0vpV2q3C8AzeufVK_bGOwldltzVGYEWVokBVajuKTM4Duae0djMhvvfH_cOsbz-BVLV_0n5B0Q,HTTP/1.1,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,110,95,0,0,146,0,172.217.21.228,,242,value,
152,,2019-10-09T17:33:41.890+03:00,GET,https://sync.1rx.io/usersync2/rmpssp?sub=amazon&redir=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fid%3D%5BRX_UUID%5D%26ex%3Dr1uam.com,HTTP/1.1,809,0,,302,Found,HTTP/1.1,0,text/html,,https://x.bidswitch.net/sync?ssp=adconductor&rndcb=1607275882,746,0,,,0,257,171,0,0,282,0,8.41.222.152,,454,value,
153,,2019-10-09T17:33:41.908+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,40838,,,0,-1,191,-1,-1,-1,254,172.217.18.161,,446,,
154,,2019-10-09T17:33:41.942+03:00,GET,https://ib.adnxs.com/getuid?https://aax-eu.amazon-adsystem.com/s/ecm3?id=$UID&ex=districtm,HTTP/1.1,749,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,0,309,97,0,0,333,0,37.252.173.22,,431,value,
155,,2019-10-09T17:33:41.963+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.a3i0myt56,HTTP/1.1,742,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,811,0,,,0,139,126,0,0,170,0,37.252.173.22,,297,value,
156,,2019-10-09T17:33:41.993+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,1388,,,0,-1,94,-1,-1,-1,0,172.217.18.161,,94,,
157,,2019-10-09T17:33:42.007+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.a2dgbnf2t,HTTP/1.1,741,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,811,0,,,0,141,102,0,0,179,0,37.252.173.22,,282,value,
158,,2019-10-09T17:33:42.030+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,362,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,31625,,,0,245,96,0,0,285,74,157.240.1.23,,456,,
159,,2019-10-09T17:33:42.051+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.adba1jzxl,HTTP/1.1,741,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,810,0,,,0,-1,112,-1,-1,-1,0,37.252.173.22,,112,value,
160,,2019-10-09T17:33:42.053+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,13920,,,0,-1,164,-1,-1,-1,1223,172.217.18.161,,1387,,
161,,2019-10-09T17:33:42.070+03:00,GET,https://events.bouncex.net/track.gif/eligible?campaignid=777738&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=95&clienttimestamp=1570631621216&clientapiversion=tag3&device=d,HTTP/1.1,603,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,339,205,0,0,384,0,35.190.62.200,,590,value,
162,,2019-10-09T17:33:42.082+03:00,GET,https://sync.adtelligent.com/csync?redir=https%3A%2F%2Fssp.pub.network%2Fssp-server%2Fcookiesync%3Fuid%3D%5BOUR_USER_COOKIE%5D%26dsp%3D152%26dsp_uid%3D%7Buid%7D,HTTP/1.1,565,0,,302,Found,HTTP/1.1,0,,,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=93be5257e7ec187b,325,0,,,0,2654,385,0,0,2682,0,209.205.217.82,,3069,value,
163,,2019-10-09T17:33:42.186+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,321,196,0,0,359,0,152.199.21.89,,556,,
164,,2019-10-09T17:33:42.212+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,236,165,0,0,275,0,152.199.21.89,,441,,
165,,2019-10-09T17:33:42.224+03:00,GET,https://sync.adtelligent.com/csync?t=a&ep=285866&extuid=UPfcce7c28-eaa3-11e9-825d-0695614f2a02,HTTP/1.1,500,0,,200,OK,HTTP/1.1,0,image/gif,,,420,43,,,0,1077,1438,0,0,1109,0,209.205.217.82,,2548,value,
166,,2019-10-09T17:33:42.265+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,3312,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,1,814,201,0,0,840,0,35.226.36.58,,1042,,
167,,2019-10-09T17:33:42.281+03:00,GET,https://sic.33across.com/session/652/ueeax8z3/websocket?JSESSIONID=6h320g0h-2ad4qhdd-1djo2cic-20oyzuab,HTTP/1.1,894,0,,400,Bad Request,HTTP/1.1,0,,,,405,29,,,0,492,166,0,0,519,0,52.71.209.36,,687,value,
168,,2019-10-09T17:33:42.302+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,431,704,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,149,,,0,386,189,0,0,454,0,67.202.110.13,,644,,
169,,2019-10-09T17:33:42.320+03:00,GET,https://connect.facebook.net/signals/config/134240187179576?v=2.9.4&r=stable,HTTP/1.1,392,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,79752,,,0,-1,89,-1,-1,-1,146,157.240.1.23,,236,value,
170,,2019-10-09T17:33:42.381+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,-1,191,-1,-1,-1,0,152.199.21.89,,192,,
171,,2019-10-09T17:33:42.398+03:00,GET,https://x.bidswitch.net/sync?ssp=adconductor&rndcb=1607275882,HTTP/1.1,582,0,,302,Moved Temporarily,HTTP/1.1,0,,,//cm.g.doubleclick.net/pixel?google_nid=bidswitch_dbm&google_cm&google_sc&ssp=adconductor&bsw_param=bd6a3a77-7440-4f24-939a-c6875c001d53,396,0,,,0,186,118,0,0,232,0,18.185.176.108,,351,value,
172,,2019-10-09T17:33:42.434+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,580,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57432,,,0,275,123,0,0,311,170,34.95.120.147,,605,value,
173,,2019-10-09T17:33:42.593+03:00,GET,https://connect.facebook.net/signals/plugins/inferredEvents.js?v=2.9.4,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,10218,,,0,-1,88,-1,-1,-1,7,157.240.1.23,,96,value,
174,,2019-10-09T17:33:42.717+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,580,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57433,,,0,99,137,0,0,152,139,34.95.120.147,,429,value,
175,,2019-10-09T17:33:42.760+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=2a9cb7f81f59b7&ju=https%3A//www.sporcle.com/&jr=&nl=138%252C853%252C220%252C251%252C141&ul=204%252C891%252C235%252C261%252C154&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,946,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,0,-1,113,-1,-1,-1,0,34.95.120.147,,114,value,
176,,2019-10-09T17:33:42.834+03:00,POST,https://sic.33across.com/session/652/oujiyvyw/xhr_streaming?JSESSIONID=6h320g0h-2ad4qhdd-1djo2cic-20oyzuab,HTTP/1.1,814,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,672,-1,,,0,276,196,0,0,377,0,52.71.209.36,,573,value,
177,,2019-10-09T17:33:42.878+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,580,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57433,,,0,-1,115,-1,-1,-1,125,34.95.120.147,,240,value,
178,,2019-10-09T17:33:42.900+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=bidswitch_dbm&google_cm&google_sc&ssp=adconductor&bsw_param=bd6a3a77-7440-4f24-939a-c6875c001d53,HTTP/1.1,668,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://x.bidswitch.net/sync?dsp_id=16&user_id=CAESEFDlsyHPBFPBJaTwr60RisI&google_cver=1&ssp=adconductor&bsw_param=bd6a3a77-7440-4f24-939a-c6875c001d53,953,364,,,0,282,122,54,0,322,0,172.217.22.66,,499,value,
179,,2019-10-09T17:33:42.952+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570631622699&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570631519200.1525576485&it=1570631622318&coo=false&rqm=GET,HTTP/1.1,640,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,184,82,0,0,247,0,157.240.1.35,,330,value,
180,,2019-10-09T17:33:42.955+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570631622701&cd[freestar]=7397dd31-ab02-4f46-8156-2f1c24899327&cd[client]=416&cd[site]=592&cd[page]=8e387e152b11ca06eca077a3143dd15d&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570631519200.1525576485&it=1570631622318&coo=false&rqm=GET,HTTP/1.1,763,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,187,85,0,0,250,0,157.240.1.35,,336,value,
181,,2019-10-09T17:33:43.027+03:00,GET,https://x.bidswitch.net/sync?dsp_id=16&user_id=CAESEFDlsyHPBFPBJaTwr60RisI&google_cver=1&ssp=adconductor&bsw_param=bd6a3a77-7440-4f24-939a-c6875c001d53,HTTP/1.1,672,0,,302,Moved Temporarily,HTTP/1.1,0,,,//sync.1rx.io/usersync/bidswitch/bd6a3a77-7440-4f24-939a-c6875c001d53?gdpr=&gdpr_consent=,545,0,,,0,-1,144,-1,-1,-1,0,18.185.176.108,,144,value,
182,,2019-10-09T17:33:43.037+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaS0_Y6gYwr_oi0-vO_85UhyDcb9ywBUsNt_PmnXboSboJGOd-Q_tQND-dQ2taSZ4raLDao-ggbcprSrS0ap3azpmk-rAA,HTTP/1.1,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,228,95,0,0,250,0,172.217.21.228,,346,value,
183,,2019-10-09T17:33:43.046+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=21ad5879cdc699&ju=https%3A//www.sporcle.com/&jr=&nl=853%252C220%252C251%252C141%252C101&ul=891%252C235%252C261%252C154%252C119&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,945,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,0,-1,138,-1,-1,-1,0,34.95.120.147,,140,value,
184,,2019-10-09T17:33:43.054+03:00,GET,https://tags.expo9.exponential.com/tags/Sporcle/ROW/tags.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,411,2306,,,0,1927,233,69,0,1950,0,104.82.75.51,,2254,,
185,,2019-10-09T17:33:43.143+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=225f03b1d5904f&ju=https%3A//www.sporcle.com/&jr=&nl=853%252C220%252C251%252C141%252C101&ul=891%252C235%252C261%252C154%252C119&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,945,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,0,-1,131,-1,-1,-1,6,34.95.120.147,,137,value,
