,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.ssl,timings.dns,timings.send,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,response._error
116,,2019-10-09T17:50:48.044+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=900x550&request_timestamp=1570632647524&deal_id=NA&price=NA&campaignid=777740&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=51&clienttimestamp=1570632647910&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,198,114,0,0,133,0,0,35.190.62.200,,332,
117,,2019-10-09T17:50:48.137+03:00,GET,https://sync.adtelligent.com/csync?redir=https%3A%2F%2Fssp.pub.network%2Fssp-server%2Fcookiesync%3Fuid%3D%5BOUR_USER_COOKIE%5D%26dsp%3D152%26dsp_uid%3D%7Buid%7D,HTTP/1.1,value,613,0,,302,Found,HTTP/1.1,0,,,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=53ab98d0810b2254,325,0,,,161,518,0,0,542,0,0,209.205.217.82,,704,
118,,2019-10-09T17:50:48.139+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,805,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,320,567,0,0,594,0,0,103.231.98.193,,915,
119,,2019-10-09T17:50:48.141+03:00,GET,https://hbx.media.net/bxl.js?cid=8CUFH1GPH&dn=www.sporcle.com&version=&https=1,HTTP/1.1,value,776,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,298,6639,,,38,102,0,0,125,0,0,212.55.190.85,,165,
120,,2019-10-09T17:50:48.141+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=970x250&request_timestamp=1570632647532&deal_id=NA&price=NA&campaignid=777744&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=52&clienttimestamp=1570632647912&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,204,-1,-1,0,-1,0,-1,35.190.62.200,,205,
121,,2019-10-09T17:50:48.179+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570632647535&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=53&clienttimestamp=1570632648022&clientapiversion=tag3&device=d,HTTP/1.1,value,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,220,218,0,0,247,0,0,35.190.62.200,,467,
122,,2019-10-09T17:50:48.189+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570632647538&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=54&clienttimestamp=1570632648033&clientapiversion=tag3&device=d,HTTP/1.1,value,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,210,222,0,0,251,0,0,35.190.62.200,,462,
123,,2019-10-09T17:50:48.206+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=2734724330778680&correlator=4394130304726483&output=ldjh&impl=fifs&adsid=NT&eid=21062888%2C21064169&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu_parts=15184186%2Csporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&enc_prev_ius=%2F0%2F1%2C%2F0%2F2%2C%2F0%2F3%2C%2F0%2F4&prev_iu_szs=300x250%7C300x600%2C300x250%2C300x250%2C728x90&prev_scp=amznbid%3D1%26amznp%3D1%7Camznbid%3D1%26amznp%3D1%7Camznbid%3D1%26amznp%3D1%7Camznbid%3D1%26amznp%3D1&eri=1&cust_params=user-agent%3DChrome%2520Headless%26PageType%3D14%26ul%3D0&cookie=ID%3Dd9dc3ac81db83b58%3AT%3D1570633511%3AS%3DALNI_MZ4R8y0XvuxL511q3Ahbb13SdYLdA&bc=31&abxe=1&lmt=1570632647&dt=1570632647936&dlt=1570632644572&idt=1743&frm=20&biw=793&bih=579&oid=3&adxs=640%2C640%2C20%2C33&adys=4811%2C983%2C5628%2C5&adks=3395509772%2C1318988201%2C1271645335%2C3241475122&ucis=1%7C2%7C3%7C4&ifi=1&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.sporcle.com%2F&dssz=51&icsg=2251799989911344&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=300x266%7C300x4542%7C590x7188%7C728x106&msz=300x250%7C300x250%7C590x250%7C728x90&ga_vid=1798716953.1570632415&ga_sid=1570632648&ga_hid=194508341&fws=0%2C0%2C0%2C0&ohw=0%2C0%2C0%2C0,HTTP/1.1,value,1793,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,972,14274,,,414,197,0,2,230,46,0,216.58.207.34,,693,
124,,2019-10-09T17:50:48.211+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570632647542&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=55&clienttimestamp=1570632648071&clientapiversion=tag3&device=d,HTTP/1.1,value,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,207,-1,-1,0,-1,0,-1,35.190.62.200,,208,
125,,2019-10-09T17:50:48.220+03:00,GET,https://hbx.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CUFH1GPH&prvid=56%2C70%2C77%2C80%2C82%2C97%2C99%2C109%2C111%2C112%2C113%2C139%2C154%2C157%2C159%2C175%2C178%2C10000&https=1,HTTP/1.1,value,1048,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,292,6465,,,50,-1,-1,0,-1,0,-1,212.55.190.85,,51,
126,,2019-10-09T17:50:48.231+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,86,194,0,0,220,4,0,172.217.16.129,,312,
127,,2019-10-09T17:50:48.246+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570632647537&price=NA&deal_id=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=56&clienttimestamp=1570632648221&clientapiversion=tag3&device=d,HTTP/1.1,value,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,200,-1,-1,0,-1,0,-1,35.190.62.200,,201,
128,,2019-10-09T17:50:48.378+03:00,GET,https://sb.scorecardresearch.com/beacon.js,HTTP/1.1,,422,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,283,902,,,90,199,0,0,233,0,0,92.123.130.164,,325,
129,,2019-10-09T17:50:48.444+03:00,GET,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?p=33across&endpoint=eu,HTTP/1.1,value,1287,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,416,2842,,,95,192,0,0,220,0,0,2.16.20.236,,317,
130,,2019-10-09T17:50:48.455+03:00,GET,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=81RJa6XGvA.AikABlFtsQ6iLQ,HTTP/1.1,value,627,0,,200,OK,HTTP/1.1,0,image/gif,,,290,42,,,108,296,0,0,322,1,0,77.245.58.158,,432,
131,,2019-10-09T17:50:48.460+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=rbd_dm_dmx,HTTP/1.1,value,602,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,191,,,100,209,0,0,250,1,0,52.94.216.48,,353,
132,,2019-10-09T17:50:48.475+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570632648473&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,value,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,92,-1,-1,0,-1,0,-1,92.123.130.164,,93,
133,,2019-10-09T17:50:48.477+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570632647540&price=NA&deal_id=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=57&clienttimestamp=1570632648464&clientapiversion=tag3&device=d,HTTP/1.1,value,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,217,-1,-1,0,-1,0,-1,35.190.62.200,,218,
134,,2019-10-09T17:50:48.478+03:00,GET,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,HTTP/1.1,value,583,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?uid=XZ33lwAAAFAqxldY&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,421,0,,,95,329,23,0,353,0,0,151.101.18.49,,474,
135,,2019-10-09T17:50:48.591+03:00,GET,https://events.bouncex.net/track.gif/eligible?campaignid=777738&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570633483237749&deviceid=5189034077576338607&pageviewid=5&sequenceid=58&clienttimestamp=1570632648579&clientapiversion=tag3&device=d,HTTP/1.1,value,603,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,209,-1,-1,0,-1,0,-1,35.190.62.200,,210,
136,,2019-10-09T17:50:48.618+03:00,GET,https://aax-eu.amazon-adsystem.com/s/v3/pr?exlist=rbd_dm_dmx&fv=1.0&a=cm&cm3ppd=1,HTTP/1.1,value,660,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,363,383,,,116,-1,-1,0,-1,0,-1,52.94.216.48,,117,
137,,2019-10-09T17:50:48.663+03:00,GET,https://d.pub.network/rfm/cookie/78806643-b3f8-4c79-ae63-5065eb9b5118,HTTP/1.1,,552,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,203,609,0,0,639,0,0,35.188.71.214,,843,
138,,2019-10-09T17:50:48.676+03:00,GET,https://d.pub.network/classification?siteId=592&pageUrl=https://www.sporcle.com/,HTTP/1.1,value,563,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,189,620,0,0,651,0,0,35.188.71.214,,841,
139,,2019-10-09T17:50:48.682+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjssZx3SM96-3FnEviWFCLPQZVqiayWyH-eql0Vl-R12vnrTXxlRdVRkp8DB3Pn3aTKMb4hegCs-DqfD_npFkNwT1zWn1H4FGJW-j5yyOa1Z5GfHEwFPLLkq-Xo3jCbsTXt_IaKE2xii4tDGRMiYYYFpMwkxd81NpMJztkJ2iIpSmjPYFttmqPCZSOcpA0YkeoGv2InaPjDPzBu7QlguV839yfv1xnVH1isljeFl7BlCUHJR9uOzdgBRTh970PbAieM1a2o2tW7eNbtjMWbQbXSiQikFL8E5qV3Yo&sig=Cg0ArKJSzOzsVSgjiUS9EAE&urlfix=1&adurl=,HTTP/1.1,value,786,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,98,-1,-1,0,-1,0,-1,216.58.207.34,,99,
140,,2019-10-09T17:50:48.772+03:00,GET,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=53ab98d0810b2254,HTTP/1.1,value,581,0,,200,OK,HTTP/1.1,0,application/json,,,136,0,,,185,401,0,0,437,0,0,35.202.179.74,,624,
141,,2019-10-09T17:50:48.784+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjssFttFSl3Fvzmqvukfw7M5ygPzdrtATpWhDc9bQk3z1quGY0mZ8iNyY-GhfW-uFN0J2efx1aVycZ7tx2FNh7n8b5ZdJO-DBuVxVD6AT8GLXTl4f0HDcz8Fx99OoXy5dlqmeVmd2oOZcnVjiYHqahA1mGyDoT9ZDqPXSvsL21u8LJV_o_0GdyVU1eZKoAZ4IYdrHe7EH3uNSIEFjyLrYwk6qIXXjQZX8qwDfU6gIVPHNC2r1VbhmSJZ6CIdryBONfxY9xADZOfdjjN7LmPyxON9aPu5dkr9vpTk&sig=Cg0ArKJSzIkcxwflqhM8EAE&urlfix=1&adurl=,HTTP/1.1,value,785,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,92,-1,-1,0,-1,0,-1,216.58.207.34,,93,
142,,2019-10-09T17:50:48.857+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjsseJp873jc2p0WbP6sTNLI6dNhDCQWtayDrInKht6dt3pjqryaOWixGm_CoKBp5SJa6XMu50Jk2dN_bXjm9UdVB8BfrQImtZOAoo9FD_kn7bxi6owDIZJzLhgAWuSYEr6cmyC5v6C9XQBNtsYhdm4QAxdsVRhkcQKjJ7k1Rmu9MVLdA36-PgZDkoiRb5H1KDsTDNVvAhk600eISLpMju4u-YY8joZvIfzTDTIhqvtRtZBm5RUMKb4cH_0PyRfjx-UJW2Y7LqqfEBO0Y&sig=Cg0ArKJSzHJtzHuO4GBoEAE&urlfix=1&adurl=,HTTP/1.1,value,766,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,95,126,0,0,153,0,0,216.58.207.34,,250,
143,,2019-10-09T17:50:48.869+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=C4FGm3PedXeupA4vB7gPo86PYCrDKuZBYwbbj3ocKg-W03KoJEAEg-72bGmD5uvSDnBCgAY6i8tcCyAEBqQKoY5VuYSmTPuACAKgDAcgDCqoExwFP0OxZ3c1BFSM3Pdnb8NBjIIHgutsmuAUi2Ev_fJcP0ThYlkDUqIJH6UBdu7wTNNUk2EbBtzBsAyYr-M4mJswp0SEOcBxkCc9IB9nkVDNxeXVHf2T3LSR7Lx9TjBxJShNB-pQg41XPewk_58uavil0rp79mrjr_Amsj5kkleUvz91aWZOUHArK1VPft3bf1SVHbXBRwmGDaeV4sOtNwqLAft3CzcADBzXXfWJlPiSDziq0xvZdtpGLg98bzZvGIVgEjIU7E0LbwASu4a60lQLgBAGSBQQIBBgBkgUECAUYBIAH2t2NqAGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ_ucC0ggHCIBhEAEYHYAKA9gTDA&sigh=QyY0_hsFDgo&tpd=AGWhJmsWQiCxO_LefIbj56reMtsSUhoQe5RDJBURSwV5IIn2PQ,HTTP/1.1,value,1105,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,97,113,0,0,147,0,0,216.58.207.34,,246,
144,,2019-10-09T17:50:48.890+03:00,GET,https://ps.eyeota.net/match?uid=XZ33lwAAAFAqxldY&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,value,520,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,105,217,0,0,237,0,0,18.197.145.83,,343,
145,,2019-10-09T17:50:48.910+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,value,394,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,89,185,0,0,216,70,0,216.58.207.66,,376,
146,,2019-10-09T17:50:48.961+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-host-v0.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,7119,,,100,199,0,0,228,265,0,172.217.18.1,,594,
147,,2019-10-09T17:50:48.987+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQYbp6APg4R5ztJ1nBFac45XCrx8QxSlYMuA5iadhiV9QWwj_VhYC7B7RlNbswkH73-w4WlakHNbrWtJHwcEOcKjo255g,HTTP/1.1,value,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,93,195,0,0,234,0,0,172.217.21.228,,328,
148,,2019-10-09T17:50:49.013+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,558,21339,,,101,298,0,0,328,35,0,99.86.255.95,,465,
149,,2019-10-09T17:50:49.014+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,136,154,0,0,187,0,0,172.217.21.228,,324,
150,,2019-10-09T17:50:49.034+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14501,,,107,-1,-1,0,-1,28,-1,216.58.207.34,,136,
151,,2019-10-09T17:50:49.137+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,,362,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,577,31625,,,87,199,0,0,222,60,0,157.240.1.23,,370,
152,,2019-10-09T17:50:49.156+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,558,21339,,,134,-1,-1,0,-1,2,-1,99.86.255.95,,136,
153,,2019-10-09T17:50:49.262+03:00,GET,https://ib.adnxs.com/getuid?https://aax-eu.amazon-adsystem.com/s/ecm3?id=$UID&ex=districtm,HTTP/1.1,value,681,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,103,211,0,0,250,0,0,185.33.223.204,,355,
154,,2019-10-09T17:50:49.296+03:00,GET,https://cdn.districtm.io/ids/?sellerid=10002&r=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fex%3Ddmx.com%26id%3D%7BUID%7D,HTTP/1.1,value,924,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,172,213,0,0,255,0,0,104.16.190.66,,429,
155,,2019-10-09T17:50:49.324+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570632649315&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570632609910.402095930&it=1570632649299&coo=false&rqm=GET,HTTP/1.1,value,639,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,97,-1,-1,0,-1,0,-1,157.240.1.35,,98,
156,,2019-10-09T17:50:49.396+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,444,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,139,195,0,0,224,0,0,216.58.207.66,,364,
157,,2019-10-09T17:50:49.416+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=8123&_=1570632649032&callback=_tynt_jp.a8kqfl5xv,HTTP/1.1,value,1159,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,887,797,,,165,344,0,0,377,0,0,3.85.150.36,,543,
158,,2019-10-09T17:50:49.425+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570632649316&cd[freestar]=78806643-b3f8-4c79-ae63-5065eb9b5118&cd[client]=416&cd[site]=592&cd[page]=29175bfd431210712fc6d93701c6d73c&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570632609910.402095930&it=1570632649299&coo=false&rqm=GET,HTTP/1.1,value,762,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,85,-1,-1,0,-1,0,-1,157.240.1.35,,86,
159,,2019-10-09T17:50:49.484+03:00,GET,https://eus.rubiconproject.com/usync.html?geo=na&co=us&s=ms2,HTTP/1.1,value,1687,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7651,,,106,322,0,0,352,0,0,23.34.190.24,,460,
160,,2019-10-09T17:50:49.491+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,,914,0,,304,Not Modified,HTTP/1.1,0,,,,566,0,,,84,-1,-1,0,-1,0,-1,104.16.190.66,,85,
161,,2019-10-09T17:50:49.511+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js?21064756,HTTP/1.1,value,471,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,105,190,0,0,233,131,0,216.58.207.34,,470,
162,,2019-10-09T17:50:49.515+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,98,193,0,0,236,0,0,216.58.206.2,,335,
163,,2019-10-09T17:50:49.557+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,519,67213,,,95,267,0,0,307,123,0,143.204.178.34,,526,
164,,2019-10-09T17:50:49.633+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.aidwp137e,HTTP/1.1,value,674,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,810,0,,,112,-1,-1,0,-1,0,-1,185.33.223.204,,112,
165,,2019-10-09T17:50:49.744+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,3452,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,211,645,0,14,690,0,0,35.226.36.58,,916,
166,,2019-10-09T17:50:49.749+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.a334w5azw,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,811,0,,,90,-1,-1,0,-1,0,-1,185.33.223.204,,91,
167,,2019-10-09T17:50:49.787+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.a68fdvtza,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,811,0,,,106,126,0,0,152,0,0,185.33.223.204,,259,
168,,2019-10-09T17:50:49.789+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,519,67213,,,103,-1,-1,0,-1,82,-1,143.204.178.34,,186,
169,,2019-10-09T17:50:49.836+03:00,GET,https://dmx.districtm.io/s/v1/users/10002,HTTP/1.1,,858,0,,302,Found,HTTP/1.1,0,,,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjVTbkZYY0dkYU9WZDFjWGRHU0VWSVEwUkRRVlo2VGpCbyJ9.vAyX9i9jcWZ4gYssu88E0PgeXdOefJBx0b5vP906f61l4Vs0zgieHzjTeqmQ4F02_nMkJXj6l3Qp53jO-7vx1g,828,0,,,125,215,0,0,251,0,0,104.16.68.69,,377,
170,,2019-10-09T17:50:49.844+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,461,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,841,19,,,117,-1,-1,0,-1,0,-1,185.33.223.204,,117,
171,,2019-10-09T17:50:49.936+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,165,275,0,0,297,0,0,152.199.22.24,,463,
172,,2019-10-09T17:50:49.947+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,446,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,840,19,,,94,-1,-1,0,-1,0,-1,185.33.223.204,,95,
173,,2019-10-09T17:50:49.950+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,169,287,0,0,310,0,0,152.199.22.24,,480,
