,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.send,timings.wait,timings.ssl,timings.dns,serverIPAddress,comment,time,response._error
129,,2019-10-09T16:01:05.934+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,632,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,270,0,0,0,115,205,0,216.58.205.226,,386,
130,,2019-10-09T16:01:05.995+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/cudazi-scroll-to-top/images/scroll.png,HTTP/1.1,,1088,0,,200,OK,HTTP/1.1,0,image/png,,,386,7148,,,-1,-1,2,0,130,-1,-1,104.24.17.117,,133,
131,,2019-10-09T16:01:06.012+03:00,POST,https://pagead2.googlesyndication.com/pagead/gen_csp?id=adbundle&qqi=CNqa0fahj-UCFciZdwodtXgMbA&gqi=I96dXbrDKoj_3gOVkYS4Dg&layout=/pagead/gadgets/teracent_product_template_V1/Responsive_Logo_GpaSiriusSingleIframe.html,HTTP/1.1,value,1511,2935,,204,No Content,HTTP/1.1,0,image/gif,,,768,0,,,391,0,0,0,128,346,0,172.217.22.98,,521,
132,,2019-10-09T16:01:06.013+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/08/arrow.png,HTTP/1.1,,1012,0,,200,OK,HTTP/1.1,0,image/png,,,385,209,,,-1,-1,0,0,112,-1,-1,104.24.17.117,,113,
133,,2019-10-09T16:01:06.014+03:00,GET,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_pre=COLIuPehj-UCFY-wewodjh0NBQ;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1805517632;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,HTTP/1.1,,1576,0,,200,OK,HTTP/1.1,0,image/gif,,,587,42,,,-1,-1,0,0,130,-1,-1,172.217.22.70,,131,
134,,2019-10-09T16:01:06.064+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,632,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,-1,-1,0,0,125,-1,-1,216.58.205.226,,126,
135,,2019-10-09T16:01:06.064+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,0,129,-1,-1,216.58.205.228,,130,
136,,2019-10-09T16:01:06.173+03:00,GET,http://www.shutupandtakemymoney.com/wp-includes/js/thickbox/loadingAnimation.gif,HTTP/1.1,,984,0,,200,OK,HTTP/1.1,0,image/gif,,,388,15238,,,-1,-1,27,0,101,-1,-1,104.24.17.117,,129,
137,,2019-10-09T16:01:06.197+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,646,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,-1,-1,0,0,120,-1,-1,216.58.205.226,,120,
138,,2019-10-09T16:01:06.334+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,,1275,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,232,0,1,0,116,212,0,172.217.22.98,,351,
139,,2019-10-09T16:01:06.492+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,,1334,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,-1,-1,5,0,84,-1,-1,172.217.22.98,,90,
140,,2019-10-09T16:01:06.539+03:00,GET,https://video.somplo.com/assets/1/1_D_con_1555240298.mp4,HTTP/1.1,,1340,0,,206,Partial Content,HTTP/1.1,0,video/mp4,,,382,45049,,,196,0,169,0,156,144,0,5.188.94.254,,523,
141,,2019-10-09T16:01:06.906+03:00,GET,https://video.somplo.com/assets/1/1_D_con_1555240298.mp4,HTTP/1.1,,1338,0,,206,Partial Content,HTTP/1.1,0,video/mp4,,,382,-1,,,-1,-1,0,0,90,-1,-1,5.188.94.254,,91,
142,,2019-10-09T16:01:07.035+03:00,GET,https://fonts.gstatic.com/s/alef/v10/FeVQS0NQpLYglo50L5la2bxii28.ttf,HTTP/1.1,,1369,0,,200,OK,HTTP/1.1,0,font/ttf,,,565,44138,,,1305,0,85,0,89,1287,0,172.217.21.227,,1482,
143,,2019-10-09T16:01:07.210+03:00,GET,https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESECZaS_qqOY9C4ggByUnsa9M&google_cver=1&google_push=AHNF13LpL24ZZmB95Ad4IFE6MmkV4k6aNE3htPYlQ7opJQ,HTTP/1.1,value,566,0,,302,Found,HTTP/1.1,0,text/html,,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13LpL24ZZmB95Ad4IFE6MmkV4k6aNE3htPYlQ7opJQ,385,0,,,2565,0,4,0,103,2516,35,69.173.144.136,,2708,
144,,2019-10-09T16:01:07.520+03:00,GET,https://cdn.somplo.com/2017/11/14/numbers2.png,HTTP/1.1,,1341,0,,200,OK,HTTP/1.1,0,image/png,,,412,3464,,,-1,-1,0,0,571,-1,-1,5.188.94.254,,572,
145,,2019-10-09T16:01:07.535+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13LpL24ZZmB95Ad4IFE6MmkV4k6aNE3htPYlQ7opJQ,HTTP/1.1,value,608,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,212,0,0,0,94,185,0,216.58.205.226,,307,
146,,2019-10-09T16:01:07.872+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESEG8czA1n1e4f4jfsOYncBKU&google_cver=1&google_push=AHNF13KQNrhO467M7zT12wIRUSndYiEPvWYVHTYrhrPpxA,HTTP/1.1,value,648,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESEG8czA1n1e4f4jfsOYncBKU&google_cver=1&google_push=AHNF13KQNrhO467M7zT12wIRUSndYiEPvWYVHTYrhrPpxA&C=1,821,458,,,3542,0,0,0,256,3492,31,212.55.189.217,,3831,
147,,2019-10-09T16:01:08.062+03:00,GET,https://api.monotote.com/v1/translations/en?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,value,478,0,,0,,unknown,0,,,,-1,-1,,,233,0,0,0,0,209,0,146.185.139.55,,233,No response received
148,,2019-10-09T16:01:08.063+03:00,GET,https://pixel.somplo.com/pixel.png?e=2&tag_id=585002699&val=&order=11&tech=7&pix_cb=4108286310046,HTTP/1.1,value,1433,0,,200,OK,HTTP/1.1,0,image/png,,,334,119,,,178,0,0,0,115,156,0,5.188.94.254,,294,
149,,2019-10-09T16:01:08.132+03:00,GET,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&cb=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dindex%26google_hm%3D&google_gid=CAESEG8czA1n1e4f4jfsOYncBKU&google_cver=1&google_push=AHNF13KQNrhO467M7zT12wIRUSndYiEPvWYVHTYrhrPpxA&C=1,HTTP/1.1,value,701,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,212.55.189.217,,0,No response received
