,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.receive,timings.blocked,timings.connect,timings.send,timings.ssl,timings.dns,timings.wait,serverIPAddress,comment,time
106,,2019-10-09T16:56:08.684+03:00,GET,https://pagead2.googlesyndication.com/pagead/gen_204?id=jserror&context=535&msg=ReferenceError%3A%20registerAd%20is%20not%20defined%0Aat%20https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fads%3Fclient%3Dca-pub-9681251452496384%26output%3Dhtml%26h%3D600%26slotname%3D3520588631%26adk%3D1185311379%26adf%3D4019781506%26w%3D300%26lmt%3D1570629363%26guci%3D2.2.0.0.2.2.0.0%26format%3D300x600%26url%3Dhttp%253A%252F%252Fwww.shutupandtakemymoney.com%252F%26flash%3D0%26wgl%3D1%26adsid%3DNT%26dt%3D1570629363101%26bpp%3D7%26bdt%3D2543%26fdt%3D611%26idt%3D611%26shv%3Dr20191003%26cbv%3Dr20190131%26saldr%3Daa%26abxe%3D1%26prev_fmts%3D350x200%26correlator%3D5142589706763%26frm%3D20%26pv%3D1%26ga_vid%3D1142910235.1570629311%26ga_sid%3D157062936&eid=259053400&jc=29&useragent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36%2Cgzip(gfe)&eids=259053400&top=http%3A%2F%2Fwww.shutupandtakemymoney.com&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F,HTTP/1.1,value,2334,0,,204,No Content,HTTP/1.1,0,image/gif,,,768,0,,,,0,-1,-1,0,-1,-1,98,216.58.208.34,,99
107,,2019-10-09T16:56:08.767+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13LfEpi3fGlfkenAu61nKE0uw-EJvOQl,HTTP/1.1,value,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,,0,0,219,0,193,0,92,172.217.18.2,,312
108,,2019-10-09T16:56:08.785+03:00,GET,https://rtb.openx.net/sync/dds?google_gid=CAESEG1FnQpgoODUBDea-GJZPN8&google_cver=1&google_push=AHNF13LHz9wH6dHx76-py_K6XLxDEXFw3CpBDwJBWV4Ahy0,HTTP/1.1,value,593,0,,302,Found,HTTP/1.1,0,,,https://cm.g.doubleclick.net/pixel?google_nid=open&google_push=AHNF13LHz9wH6dHx76-py_K6XLxDEXFw3CpBDwJBWV4Ahy0&google_hm=LHQ0GiHgz7UK49LrrDP7Kg==,571,0,,,,0,0,236,0,210,0,380,34.96.111.110,,618
109,,2019-10-09T16:56:08.829+03:00,GET,https://plugin.monotote.com/panel-new.min.235a2781.js,HTTP/1.1,,381,0,,200,OK,HTTP/1.1,0,application/javascript,,,928,208086,,,,211,0,328,0,298,0,90,13.225.249.46,,630
110,,2019-10-09T16:56:08.851+03:00,GET,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRLD9qWFiJ5zc3-WRIp8zLjsifmT8YEjT7y5-mSPPP_R3Eq6tgstZnZRL0wZOo&usqp=CAI,HTTP/1.1,value,1430,0,,200,OK,HTTP/1.1,0,image/jpeg,,,463,15316,,,,23,0,4457,0,4428,52,88,172.217.23.110,,4622
111,,2019-10-09T16:56:09.196+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=open&google_push=AHNF13LHz9wH6dHx76-py_K6XLxDEXFw3CpBDwJBWV4Ahy0&google_hm=LHQ0GiHgz7UK49LrrDP7Kg==,HTTP/1.1,value,628,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,-1,-1,0,-1,-1,99,172.217.18.2,,99
112,,2019-10-09T16:56:09.296+03:00,GET,https://plugin.monotote.com/css/plugin-new.0668d4bc.css?1.42.0,HTTP/1.1,value,405,0,,200,OK,HTTP/1.1,0,text/css,,,909,21642,,,,2,-1,-1,0,-1,-1,106,13.225.249.46,,109
113,,2019-10-09T16:56:09.741+03:00,GET,https://pagead2.googlesyndication.com/pagead/gen_204?id=jserror&context=535&msg=ReferenceError%3A%20init_ssb%20is%20not%20defined%0Aat%20https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fads%3Fclient%3Dca-pub-9681251452496384%26output%3Dhtml%26h%3D600%26slotname%3D3520588631%26adk%3D1185311379%26adf%3D4019781506%26w%3D300%26lmt%3D1570629363%26guci%3D2.2.0.0.2.2.0.0%26format%3D300x600%26url%3Dhttp%253A%252F%252Fwww.shutupandtakemymoney.com%252F%26flash%3D0%26wgl%3D1%26adsid%3DNT%26dt%3D1570629363101%26bpp%3D7%26bdt%3D2543%26fdt%3D611%26idt%3D611%26shv%3Dr20191003%26cbv%3Dr20190131%26saldr%3Daa%26abxe%3D1%26prev_fmts%3D350x200%26correlator%3D5142589706763%26frm%3D20%26pv%3D1%26ga_vid%3D1142910235.1570629311%26ga_sid%3D1570629364%26&eid=259053400&jc=29&useragent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36%2Cgzip(gfe)&eids=259053400&top=http%3A%2F%2Fwww.shutupandtakemymoney.com&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F,HTTP/1.1,value,2336,0,,204,No Content,HTTP/1.1,0,image/gif,,,768,0,,,,0,-1,-1,1,-1,-1,96,216.58.208.34,,97
114,,2019-10-09T16:56:09.743+03:00,GET,https://pagead2.googlesyndication.com/pagead/gen_204?id=jserror&context=535&msg=ReferenceError%3A%20buildAttribution%20is%20not%20defined%0Aat%20https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fads%3Fclient%3Dca-pub-9681251452496384%26output%3Dhtml%26h%3D600%26slotname%3D3520588631%26adk%3D1185311379%26adf%3D4019781506%26w%3D300%26lmt%3D1570629363%26guci%3D2.2.0.0.2.2.0.0%26format%3D300x600%26url%3Dhttp%253A%252F%252Fwww.shutupandtakemymoney.com%252F%26flash%3D0%26wgl%3D1%26adsid%3DNT%26dt%3D1570629363101%26bpp%3D7%26bdt%3D2543%26fdt%3D611%26idt%3D611%26shv%3Dr20191003%26cbv%3Dr20190131%26saldr%3Daa%26abxe%3D1%26prev_fmts%3D350x200%26correlator%3D5142589706763%26frm%3D20%26pv%3D1%26ga_vid%3D1142910235.1570629311%26ga_sid%3D157&eid=259053400&jc=29&useragent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36%2Cgzip(gfe)&eids=259053400&top=http%3A%2F%2Fwww.shutupandtakemymoney.com&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F,HTTP/1.1,value,2334,0,,204,No Content,HTTP/1.1,0,image/gif,,,768,0,,,,0,-1,-1,1,-1,-1,93,216.58.208.34,,94
115,,2019-10-09T16:56:09.814+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKROkK440A.woff2,HTTP/1.1,,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,7512,,,,3,0,3751,0,3720,0,87,172.217.22.3,,3843
116,,2019-10-09T16:56:09.867+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,,1334,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,,1,-1,-1,0,-1,-1,87,216.58.208.34,,89
117,,2019-10-09T16:56:09.905+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6ROkK440A.woff2,HTTP/1.1,,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,7240,,,,2,0,1060,0,1040,0,96,172.217.22.3,,1159
118,,2019-10-09T16:56:09.985+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13IOmWGda9VMNZGZwm1iJA5_IFiAMQzj2EuCioWIqg,HTTP/1.1,value,601,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,,0,0,209,0,182,0,95,172.217.18.2,,305
119,,2019-10-09T16:56:10.042+03:00,POST,https://api.monotote.com/v1/t/visit?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&language=&referrer=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&user-id=56355b72-293f-1750-de12-ef4c2e881263,HTTP/1.1,value,642,0,,200,OK,HTTP/1.1,0,image/jpg,,,527,695,,,,0,0,236,0,208,0,143,37.139.15.252,,381
120,,2019-10-09T16:56:11.214+03:00,GET,https://www.linkedin.com/countserv/count/share?format=jsonp&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=linkedinjsonpcallbackuyueck&_=1570629361513,HTTP/1.1,value,737,0,,404,Not Found,HTTP/1.1,0,text/html,,,1798,-1,,,,198,0,742,0,714,4,271,108.174.11.49,,1216
121,,2019-10-09T16:56:11.287+03:00,GET,https://fcmatch.google.com/pixel?google_gm=AMnCDopsLhHWncgq-B1OurZNQyv3_WjCxkBevgd0OGcc4QeOHH2HEFFZRcAd6K4sjoNa2UHnpgjfgLBZaqmWxmEsMhstZivHTw,HTTP/1.1,value,532,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://fcmatch.youtube.com/pixel?google_gm=AMnCDopsLhHWncgq-B1OurZNQyv3_WjCxkBevgd0OGcc4QeOHH2HEFFZRcAd6K4sjoNa2UHnpgjfgLBZaqmWxmEsMhstZivHTw,583,339,,,,0,0,2824,0,2789,29,91,172.217.23.110,,2945
122,,2019-10-09T16:56:11.432+03:00,GET,https://api2.monotote.com/v1/plugin/themes/default,HTTP/1.1,,463,0,,200,OK,HTTP/1.1,0,application/json,,,688,1067,,,,0,0,1540,0,1520,78,110,37.139.15.252,,1729
123,,2019-10-09T16:56:11.508+03:00,POST,https://api.monotote.com/v1/plugin/search?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&user-id=56355b72-293f-1750-de12-ef4c2e881263,HTTP/1.1,value,613,1496,,0,,unknown,0,,,,-1,-1,,No response received,,0,0,228,0,192,0,0,37.139.15.252,,229
124,,2019-10-09T16:56:11.652+03:00,GET,https://api3.monotote.com/v1/shoppables/feed?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,value,522,0,,200,OK,HTTP/1.1,0,application/json,,,735,95,,,,0,0,2114,0,2076,89,155,188.166.110.31,,2360
125,,2019-10-09T16:56:13.834+03:00,GET,https://fcmatch.youtube.com/pixel?google_gm=AMnCDopsLhHWncgq-B1OurZNQyv3_WjCxkBevgd0OGcc4QeOHH2HEFFZRcAd6K4sjoNa2UHnpgjfgLBZaqmWxmEsMhstZivHTw,HTTP/1.1,value,533,0,,200,OK,HTTP/1.1,0,image/png,,,411,170,,,,0,0,2417,0,2387,31,90,172.217.23.110,,2541
126,,2019-10-09T16:56:13.980+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKRMkK4.woff2,HTTP/1.1,,463,0,,0,,unknown,0,,,,-1,-1,,No response received,,0,-1,-1,0,-1,-1,0,172.217.22.3,,0
127,,2019-10-09T16:56:13.981+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6RMkK4.woff2,HTTP/1.1,,463,0,,0,,unknown,0,,,,-1,-1,,No response received,,0,-1,-1,0,-1,-1,0,172.217.22.3,,0
