,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.ssl,timings.dns,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
106,,2019-10-12T15:43:31.545+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1406,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,97,-1,-1,0,-1,-1,172.217.22.34,,98,,
107,,2019-10-12T15:43:31.884+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13LhrTQk0FBGX63mxdHsMlgXN5_Np-HD4A,HTTP/1.1,563,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,93,182,0,0,215,0,172.217.22.66,,309,value,
108,,2019-10-12T15:43:31.884+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13L9j3vokrLOsGCtvFRNtCIbO4h2u9Gb,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,87,187,0,0,220,0,172.217.22.66,,308,value,
109,,2019-10-12T15:43:31.992+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/50-caliber-shot-glasses.jpg,HTTP/1.1,1003,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57036,,,0,355,-1,-1,1235,-1,-1,104.24.17.117,,1591,,
110,,2019-10-12T15:43:32.149+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/the-infinity-saucelet.jpg,HTTP/1.1,1001,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,167608,,,0,349,-1,-1,3840,-1,-1,104.24.17.117,,4190,,
111,,2019-10-12T15:43:32.572+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/insert-coin-to-play-arcade-keychain.jpg,HTTP/1.1,1015,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,61863,,,0,341,-1,-1,1429,-1,-1,104.24.17.117,,1771,,
112,,2019-10-12T15:43:32.730+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/shredder-cheese-grater.jpg,HTTP/1.1,1002,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,48703,,,0,341,-1,-1,2032,-1,-1,104.24.17.117,,2373,,
113,,2019-10-12T15:43:33.091+03:00,GET,http://cat.fr.eu.criteo.com/delivery/lg.php?cppv=3&cpp=KTnaY6aM8sb8oUSi3w8JfFoZBMOFasZl3g1eyVwVy_mczem-Klp4zl7hlre3jZ-DTgS8hswczJTWZPI8lFKrW26BzMmy45u9TkeWityLCCNoR4B22wkumuYwbJZeSDiYni1f1qPeYhV-6JuLTZqYDdpblDz5PNIdP9OuohHVWSEXrEkd80vxUw86Nr6-IDOmgx_sX8hPhXEi6H5yjP_vFXr46h99_QxxBP6Cm5C_VY_t2r5uVvozxyAJjE73xk_qJJOyjA,HTTP/1.1,755,0,,200,OK,HTTP/1.1,0,image/gif,,,238,43,,,0,128,-1,0,0,21,0,178.250.0.160,,151,value,
114,,2019-10-12T15:43:33.122+03:00,GET,https://google-analytics.com/collect?v=1&cid=6fc25c80-042d-429f-b6fa-b664b05f2623&cd1=ACBC6F6D913531325C3A4FC3&tid=UA-20331028-1&t=pageview&ci=ACBC6F6D913531325C3A4FC3&cm=web&cn=ACBC6F6D913531325C3A4FC3&ec=widget&dl=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&dt=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&ul=en-US&z=46652830452893057,HTTP/1.1,738,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,0,87,3863,27,0,3898,0,216.58.207.68,,4014,value,
115,,2019-10-12T15:43:33.468+03:00,GET,https://cms.quantserve.com/dpixel?a=p-n5vvLvRdjg0ek&eid=0&qc_google_push=&google_gid=CAESELtJuBwluFWg2YhDdCCPZm8&google_cver=1&google_push=AHNF13Kl_5ZYoxmb7ZHkJkwpSfc6f5z5EdJzFRvKPbjqTA,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,image/gif,,,259,35,,,0,106,339,0,0,366,0,91.228.74.228,,473,value,
116,,2019-10-12T15:43:33.588+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/10/laughing-face.png,HTTP/1.1,993,0,,200,OK,HTTP/1.1,0,image/png,,,388,19853,,,0,101,-1,-1,33,-1,-1,104.24.17.117,,135,,
117,,2019-10-12T15:43:33.702+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/wpfront-scroll-top/images/icons/1.png,HTTP/1.1,1005,0,,200,OK,HTTP/1.1,0,image/png,,,386,1669,,,0,94,-1,-1,0,-1,-1,104.24.17.117,,94,,
118,,2019-10-12T15:43:33.727+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/themes/arras/images/feed-title-white.jpg,HTTP/1.1,1046,0,,200,OK,HTTP/1.1,0,image/jpeg,,,378,400,,,0,394,-1,-1,0,-1,-1,104.24.17.117,,394,,
119,,2019-10-12T15:43:33.755+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEJ-eofOVOKR15xdptf8-67s&google_cver=1&google_push=AHNF13KXB-YBIkyjiEsYi83uXoWXIB9pk-xEtn9qIJZK,HTTP/1.1,983,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEJ-eofOVOKR15xdptf8-67s&google_cver=1&google_push=AHNF13KXB-YBIkyjiEsYi83uXoWXIB9pk-xEtn9qIJZK&rdf=1,941,0,,,0,262,2507,25,0,2533,0,103.231.98.45,,2821,value,
120,,2019-10-12T15:43:33.787+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/08/arrow.png,HTTP/1.1,1021,0,,200,OK,HTTP/1.1,0,image/png,,,385,209,,,0,100,-1,-1,0,-1,-1,104.24.17.117,,101,,
121,,2019-10-12T15:43:33.896+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/cudazi-scroll-to-top/images/scroll.png,HTTP/1.1,1097,0,,200,OK,HTTP/1.1,0,image/png,,,386,7148,,,0,88,-1,-1,0,-1,-1,104.24.17.117,,89,,
122,,2019-10-12T15:43:33.919+03:00,GET,http://www.shutupandtakemymoney.com/wp-includes/js/thickbox/loadingAnimation.gif,HTTP/1.1,993,0,,200,OK,HTTP/1.1,0,image/gif,,,388,15238,,,0,107,-1,-1,19,-1,-1,104.24.17.117,,127,,
123,,2019-10-12T15:43:33.931+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTfVfKLmwF38ZpR8PNA9p7IvXpYwVKIWJYchjm88Rr0KqJzfVigZ_cEfYgcNwbuPbgV3_KOpXdDlFKPyGtNWe9GfX2BYw,HTTP/1.1,1371,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,89,-1,-1,0,-1,-1,172.217.18.4,,90,value,
124,,2019-10-12T15:43:34.019+03:00,GET,https://image6.pubmatic.com/AdServer/UCookieSetPug?oid=1&rd=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dpmeb%26google_sc%3D1%26google_hm%3D%23%23B64_16B_PM_UID%26google_redir%3Dhttps%25253A%25252F%25252Fimage8.pubmatic.com%25252FAdServer%25252FImgSync%25253Fsec%25253D1%252526p%25253D156578%252526mpc%25253D4%252526fp%25253D1%252526pu%25253Dhttps%2525253A%2525252F%2525252Fimage4.pubmatic.com%2525252FAdServer%2525252FSPug%2525253Fp%2525253D156578%25252526sc%2525253D1&google_gid=CAESEJ-eofOVOKR15xdptf8-67s&google_cver=1&google_push=AHNF13KXB-YBIkyjiEsYi83uXoWXIB9pk-xEtn9qIJZK&rdf=1,HTTP/1.1,1014,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=Q6CWP234TzutApDkVFkO5A%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13KXB-YBIkyjiEsYi83uXoWXIB9pk-xEtn9qIJZK,774,0,,,0,269,-1,-1,0,-1,-1,103.231.98.45,,270,value,
125,,2019-10-12T15:43:34.054+03:00,GET,https://www.linkedin.com/countserv/count/share?format=jsonp&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=linkedinjsonpcallbackrjxzpz&_=1570884204895,HTTP/1.1,489,0,,404,Not Found,HTTP/1.1,0,text/html,,,2277,-1,,,0,186,3654,35,163,3678,0,108.174.11.81,,4064,value,
126,,2019-10-12T15:43:34.055+03:00,GET,https://plugin.monotote.com/panel-new.min.235a2781.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,application/javascript,,,927,208086,,,0,99,3249,0,192,3289,0,143.204.192.42,,3581,,
127,,2019-10-12T15:43:34.058+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1277,0,,200,OK,HTTP/1.1,0,text/javascript,,,737,5323,,,0,93,-1,-1,3,-1,-1,172.217.22.34,,96,,
128,,2019-10-12T15:43:34.288+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=Q6CWP234TzutApDkVFkO5A%3D%3D&google_redir=https%3A%2F%2Fimage8.pubmatic.com%2FAdServer%2FImgSync%3Fsec%3D1%26p%3D156578%26mpc%3D4%26fp%3D1%26pu%3Dhttps%253A%252F%252Fimage4.pubmatic.com%252FAdServer%252FSPug%253Fp%253D156578%2526sc%253D1&google_push=AHNF13KXB-YBIkyjiEsYi83uXoWXIB9pk-xEtn9qIJZK,HTTP/1.1,850,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,0,104,-1,-1,0,-1,-1,172.217.22.66,,105,value,
129,,2019-10-12T15:43:34.776+03:00,POST,https://api.monotote.com/v1/t/visit?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&language=&referrer=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&user-id=1e369382-b582-8018-a709-714b71cdbeb4,HTTP/1.1,642,0,,200,OK,HTTP/1.1,0,image/jpg,,,527,695,,,0,139,196,0,0,224,0,188.166.110.31,,364,value,
130,,2019-10-12T15:43:37.853+03:00,GET,https://api3.monotote.com/v1/plugin/themes/default,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,application/json,,,688,1067,,,0,131,2913,227,0,2940,0,146.185.139.55,,3300,,
131,,2019-10-12T15:43:39.254+03:00,POST,https://api4.monotote.com/v1/plugin/search?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&user-id=1e369382-b582-8018-a709-714b71cdbeb4,HTTP/1.1,614,1496,,200,OK,HTTP/1.1,0,application/json,,,664,66,,,0,2345,3417,89,0,3439,0,188.166.110.31,,5875,value,
132,,2019-10-12T15:43:40.300+03:00,GET,https://api2.monotote.com/v1/shoppables/feed?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,application/json,,,738,95,,,0,121,5473,112,0,5498,0,146.185.139.55,,5732,value,
133,,2019-10-12T15:43:42.109+03:00,GET,https://plugin.monotote.com/css/plugin-new.0668d4bc.css?1.42.0,HTTP/1.1,405,0,,200,OK,HTTP/1.1,0,text/css,,,908,21642,,,0,108,-1,-1,16,-1,-1,143.204.192.42,,125,value,
134,,2019-10-12T15:43:42.250+03:00,GET,https://googlecm.hit.gemius.pl/googleredir?rid=tknhntsqez&id=ndBK6L_fzwx7rssCbe8.iLes3yi8eMbF6r2JE6Xu.b7.N7&google_gid=CAESECKylpgtTagxYSC_9eNADo4&google_cver=1&google_push=AHNF13KexMNKa2ntWS0nIuuI3noTJd7CxAmQtkUOfHZPiA,HTTP/1.1,610,0,,301,Moved Permanently,HTTP/1.1,0,,,//cm.g.doubleclick.net/pixel?google_nid=gemius_adh&google_push=AHNF13KexMNKa2ntWS0nIuuI3noTJd7CxAmQtkUOfHZPiA&google_hm=,468,0,,,0,124,8194,30,0,8225,0,79.137.68.187,,8380,value,
135,,2019-10-12T15:43:42.453+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=gemius_adh&google_push=AHNF13KexMNKa2ntWS0nIuuI3noTJd7CxAmQtkUOfHZPiA&google_hm=,HTTP/1.1,609,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://fcmatch.google.com/pixel?google_gm=AMnCDooWIbZqlbVz3ZHZ8KJ1iqCMM9Vn_Z7CTXOqGaApTeZsYPBEnzkkOSklVlcDbURSpm5Ujog18-We1vmAFRQfj8qvys_5qw,777,338,,,0,107,-1,-1,0,-1,-1,172.217.22.66,,108,value,
136,,2019-10-12T15:43:42.677+03:00,GET,https://plugin.monotote.com/fonts/SF-Pro-Text-Regular.b166cde7.woff,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,application/x-font-woff,,,872,131880,,,0,134,263,0,117,300,0,143.204.192.42,,553,,
137,,2019-10-12T15:43:42.723+03:00,GET,https://plugin.monotote.com/fonts/icomoon.5d94c732.woff,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-font-woff,,,870,31764,,,0,133,303,0,29,337,0,143.204.192.42,,501,,
138,,2019-10-12T15:43:44.989+03:00,GET,https://fcmatch.google.com/pixel?google_gm=AMnCDooWIbZqlbVz3ZHZ8KJ1iqCMM9Vn_Z7CTXOqGaApTeZsYPBEnzkkOSklVlcDbURSpm5Ujog18-We1vmAFRQfj8qvys_5qw,HTTP/1.1,532,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://fcmatch.youtube.com/pixel?google_gm=AMnCDooWIbZqlbVz3ZHZ8KJ1iqCMM9Vn_Z7CTXOqGaApTeZsYPBEnzkkOSklVlcDbURSpm5Ujog18-We1vmAFRQfj8qvys_5qw,583,339,,,0,109,2361,30,0,2394,0,172.217.23.110,,2534,value,
139,,2019-10-12T15:43:46.505+03:00,GET,https://fcmatch.youtube.com/pixel?google_gm=AMnCDooWIbZqlbVz3ZHZ8KJ1iqCMM9Vn_Z7CTXOqGaApTeZsYPBEnzkkOSklVlcDbURSpm5Ujog18-We1vmAFRQfj8qvys_5qw,HTTP/1.1,533,0,,200,OK,HTTP/1.1,0,image/png,,,411,170,,,0,104,1335,39,0,1366,0,172.217.23.110,,1511,value,
140,,2019-10-12T15:43:47.475+03:00,GET,https://cdn.monotote.com/uploads/theme-assets/invisible-empty-red-cart-sticker-left-with-shadows.css,HTTP/1.1,443,0,,200,OK,HTTP/1.1,0,text/css,,,464,743,,,0,103,5219,112,0,5243,0,13.225.249.6,,5460,,
141,,2019-10-12T15:43:47.622+03:00,GET,https://cdn.monotote.com/uploads/theme-assets/stylist-sticker.jpg,HTTP/1.1,382,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,0,-1,-1,13.225.249.6,,0,,No response received
