,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.ssl,timings.dns,timings.connect,timings.blocked,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
116,,2019-10-12T16:23:18.933+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570886597939&price=NA&deal_id=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=81&clienttimestamp=1570886598603&clientapiversion=tag3&device=d,HTTP/1.1,763,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,200,259,0,299,0,0,35.190.62.200,,501,value,
117,,2019-10-12T16:23:18.933+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570886597943&price=NA&deal_id=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=82&clienttimestamp=1570886598721&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,198,260,0,301,0,0,35.190.62.200,,501,value,
118,,2019-10-12T16:23:18.978+03:00,GET,https://cdn-sic.33across.com/1/stylesheets/sic.css,HTTP/1.1,443,0,,200,OK,HTTP/1.1,0,text/css,,,532,2446,,,0,98,217,0,243,0,28,104.16.39.14,,370,,
119,,2019-10-12T16:23:18.981+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570886597952&price=NA&deal_id=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=83&clienttimestamp=1570886598821&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,209,257,0,309,0,0,35.190.62.200,,519,value,
120,,2019-10-12T16:23:18.983+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,539,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,0,91,-1,-1,-1,-1,0,216.58.207.65,,92,,
121,,2019-10-12T16:23:19.070+03:00,GET,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=defb6bbe2319e50f,HTTP/1.1,581,0,,200,OK,HTTP/1.1,0,application/json,,,136,0,,,0,194,438,0,481,0,0,35.202.179.74,,678,value,
122,,2019-10-12T16:23:19.093+03:00,GET,https://tpc.googlesyndication.com/simgad/13638695486501232496,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,548,123470,,,0,97,-1,-1,-1,-1,157,216.58.207.65,,256,,
123,,2019-10-12T16:23:19.101+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMKl2h1vOJAzojaoFnAg%3D%3D&33random=1570887643595&cat=33across,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,,,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,315,0,,,0,105,351,23,379,0,0,18.185.83.216,,509,value,
124,,2019-10-12T16:23:19.308+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,394,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29055,,,0,148,246,0,274,0,80,172.217.22.98,,504,value,
125,,2019-10-12T16:23:19.335+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,362,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1177,22372,,,0,102,300,0,326,0,39,31.13.92.14,,468,,
126,,2019-10-12T16:23:19.335+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-host-v0.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,7119,,,0,90,228,0,260,0,262,172.217.18.161,,613,,
127,,2019-10-12T16:23:19.336+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:300,400,500&lang=en",HTTP/1.1,397,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,591,,,0,103,274,0,313,0,0,172.217.23.138,,418,value,
128,,2019-10-12T16:23:19.350+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CYi2D3NehXd29M4vY3gPnkaWwD-iQv_dYpM-zm44KFBABIPu9mxpg-br0g5wQoAHxg_2VA8gBA-ACAKgDAcgDCKoEyQFP0OH5rIZbmtd9EhkIq8VBtz88WvvrwXJBQ_XLM-Bg5BgJHujTSkJZK2Un1n8rEbEUTFjQcWUADJ6ZlAiaPO5ueWRBSaR0rvJP4AWNmvDaO59LqoPdocDFMHeJu18I2RhmU4qs97uWpsrvpqYpmrEdHzchQM9v2hZrqntUF-IlIfTm62uQQcpV-8yJlean7G-pkO8f__DuypAOoGZN1eXyCfr5k11VRGN0HcOkaNTt3NTe_Zel3SOuJ-Qsww95aMaOk6DQ3oprK1zABP7a2qP7AeAEAZIFBAgEGAGSBQQIBRgEoAYDgAfewLt9qAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcDEJRx0ggHCIBhEAEYHYAKA9gTDA&sigh=9487puHsf48&tpd=AGWhJmsy0EZmUtpvJg_WbSqIe0zqw-DIZFa9ndJ5MVVbiZMMMg,HTTP/1.1,1103,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,0,97,-1,-1,-1,-1,0,172.217.22.98,,98,value,
129,,2019-10-12T16:23:19.350+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,90,245,0,276,0,0,172.217.22.98,,367,value,
130,,2019-10-12T16:23:19.367+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,5411,,,0,100,260,0,290,0,140,172.217.18.161,,531,,
131,,2019-10-12T16:23:19.368+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,0,96,259,0,284,0,330,172.217.18.161,,712,,
132,,2019-10-12T16:23:19.369+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=8299&_=1570886598729&callback=_tynt_jp.ai6mannzd,HTTP/1.1,1038,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,683,800,,,0,209,462,0,494,0,0,67.202.110.13,,705,value,
133,,2019-10-12T16:23:19.381+03:00,GET,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.js,HTTP/1.1,1229,0,,200,OK,HTTP/1.1,0,text/javascript,,,406,932,,,0,148,628,37,657,0,0,2.19.38.84,,844,,
134,,2019-10-12T16:23:19.405+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,70044,,,0,83,283,0,308,0,488,172.217.18.161,,880,,
135,,2019-10-12T16:23:19.417+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,114,310,0,341,0,0,172.217.22.98,,456,value,
136,,2019-10-12T16:23:19.423+03:00,GET,https://tpc.googlesyndication.com/sodar/UFYwWwmt.js,HTTP/1.1,414,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,15207,,,0,86,-1,-1,-1,-1,18,216.58.207.65,,106,,
137,,2019-10-12T16:23:19.424+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/m_js_controller.js,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,680,14391,,,0,89,313,0,347,0,31,216.58.207.65,,469,,
138,,2019-10-12T16:23:19.454+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,1388,,,0,93,111,0,133,0,0,172.217.18.161,,227,,
139,,2019-10-12T16:23:19.508+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CgxDv3NehXd-9M4vY3gPnkaWwD5rR97RW2-zRk9QIFBABIPu9mxpg-br0g5wQoAH_24rIA8gBAeACAKgDAaoExAFP0E-Bshrc9GzhcT-P9AW8_k0cD912O4-o4G2qoiPyqMbbNcPzXLeHbCMRBpPVZ6a5fQiDJpN-hkqprq6k4ONQU9fjrzPp1POEBplxnoPl16sUlluAOV3eTYo8UiWU5Kz-xIBuF16XhtxwvVMTFojno9gtlJmo9n4ERCOyOWikPuXIFJVQ8lYbTg3djMErsbe5cW1YoOG11Bn-_nS9QGoyAuKH_OohCiqvDmEvmg1t02C_h3CapDPEuhNukZoMOX8nyxHvwASK3N_pyQHgBAGSBQQIBBgBkgUECAUYBIAHhvOcCagHjs4bqAfVyRuoB8HTG6gHhdQbqAeB1BuoB4LUG6gHhtQbqAeE1BuoB5PYG6gH4NMbqAe6BqgH2csbqAfPzBuoB6a-G9gHAfIHBBDT2ALSCAcIgGEQARgdgAoD2BMMiBQE&sigh=3h7Ggf488MU&template_id=5001&tpd=AGWhJmsetNPbGr5JUlIK9zfbyqWS5RKtG-1xnx693312wnvMIA,HTTP/1.1,1110,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,0,101,-1,-1,-1,-1,0,172.217.22.98,,102,value,
140,,2019-10-12T16:23:19.524+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaRNySqfS5QRCVsZSiqFo79G78Q4_vLqaRqI4Uo89dIVLnqXxKyxIneizkF9bjzqgWfcY4yflAopRfj8GTAAs43SCFz01g,HTTP/1.1,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,94,193,0,222,0,0,172.217.18.4,,318,value,
141,,2019-10-12T16:23:19.539+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,456,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,0,88,-1,-1,-1,-1,1,216.58.207.65,,90,,
142,,2019-10-12T16:23:19.541+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29542,,,0,124,-1,-1,-1,-1,45,172.217.22.98,,170,value,
143,,2019-10-12T16:23:19.549+03:00,GET,https://tpc.googlesyndication.com/simgad/15126418592955166032/downsize_200k_v1?w=200&h=200,HTTP/1.1,442,0,,200,OK,HTTP/1.1,0,image/png,,,545,7940,,,0,87,-1,-1,-1,-1,8,216.58.207.65,,95,value,
144,,2019-10-12T16:23:19.554+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,70044,,,0,142,-1,-1,-1,-1,477,172.217.18.161,,620,,
145,,2019-10-12T16:23:19.567+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,438,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,11455,,,0,86,104,0,135,0,33,216.58.207.65,,256,,
146,,2019-10-12T16:23:19.568+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,85,106,0,141,0,0,216.58.207.65,,228,,
147,,2019-10-12T16:23:19.571+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSDLvNVZ1XCoEgOEQ2eamT5MCInT_MvX2PV1uBagXgLG9s50ixItvtQg7Ejw6MScRqYese9muk6E-Xi3kUUYe0XzUPqrw,HTTP/1.1,732,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,99,108,0,143,0,0,172.217.18.4,,243,value,
148,,2019-10-12T16:23:19.611+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,13920,,,0,146,-1,-1,-1,-1,1052,172.217.18.161,,1199,,
149,,2019-10-12T16:23:19.615+03:00,GET,https://tpc.googlesyndication.com/sodar/Enqz_20U.html,HTTP/1.1,569,0,,200,OK,HTTP/1.1,0,text/html,,,507,8395,,,0,89,107,0,141,0,5,216.58.207.65,,236,,
150,,2019-10-12T16:23:19.624+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQFN3jX9zro26XqlPt82ed4Rx6Oi1k5NQ1VmpDnBWG4DhPGklOzIsqxmiCaGKugCHDpKEwCFzD2iLVE5ZZdWGIpZW1Mfg,HTTP/1.1,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,105,-1,-1,-1,-1,0,172.217.18.4,,106,value,
151,,2019-10-12T16:23:19.634+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,5411,,,0,92,100,0,139,0,147,172.217.18.161,,380,,
152,,2019-10-12T16:23:19.696+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,0,136,-1,-1,-1,-1,232,172.217.18.161,,369,,
153,,2019-10-12T16:23:19.940+03:00,GET,https://ib.adnxs.com/getuid?https://aax-eu.amazon-adsystem.com/s/ecm3?id=$UID&ex=districtm,HTTP/1.1,645,0,,200,OK,HTTP/1.1,0,image/gif,,,798,43,,,0,122,345,0,371,0,0,37.252.173.38,,495,value,
154,,2019-10-12T16:23:19.950+03:00,GET,https://connect.facebook.net/signals/config/134240187179576?v=2.9.5&r=stable,HTTP/1.1,392,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1073,66234,,,0,104,301,0,331,0,122,31.13.92.14,,559,value,
155,,2019-10-12T16:23:19.963+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=bsw&partner_site_id=1019&deployment=overlay&requested_ad_units=900x506&request_timestamp=1570886597935&deal_id=NA&price=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=84&clienttimestamp=1570886599371&clientapiversion=tag3&device=d,HTTP/1.1,760,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,210,376,0,402,0,0,35.190.62.200,,613,value,
156,,2019-10-12T16:23:19.983+03:00,GET,https://cdn.districtm.io/ids/?sellerid=10002&r=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fex%3Ddmx.com%26id%3D%7BUID%7D,HTTP/1.1,924,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,0,174,350,0,397,0,0,104.16.190.66,,573,value,
157,,2019-10-12T16:23:20.033+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.acpq3w045,HTTP/1.1,638,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,812,0,,,0,112,303,0,342,0,0,37.252.173.38,,455,value,
158,,2019-10-12T16:23:20.069+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.addhyswiu,HTTP/1.1,637,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,812,0,,,0,117,-1,-1,-1,-1,0,37.252.173.38,,118,value,
159,,2019-10-12T16:23:20.072+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,1388,,,0,84,-1,-1,-1,-1,1,172.217.18.161,,86,,
160,,2019-10-12T16:23:20.100+03:00,GET,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,HTTP/1.1,583,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?uid=XaHXTwAAALh6cH6l&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,421,0,,,0,89,432,26,453,0,0,151.101.18.49,,570,value,
161,,2019-10-12T16:23:20.113+03:00,GET,https://events.bouncex.net/track.gif/eligible?campaignid=777738&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=85&clienttimestamp=1570886599391&clientapiversion=tag3&device=d,HTTP/1.1,603,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,211,501,0,527,0,0,35.190.62.200,,739,value,
162,,2019-10-12T16:23:20.120+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,3284,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,1,203,691,0,718,0,0,35.226.36.58,,923,,
163,,2019-10-12T16:23:20.127+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,176,358,0,400,0,0,152.199.22.24,,577,,
164,,2019-10-12T16:23:20.155+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.a807v06lo,HTTP/1.1,637,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,0,109,-1,-1,-1,-1,0,37.252.173.38,,109,value,
165,,2019-10-12T16:23:20.188+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,392,220,0,250,0,0,152.199.22.24,,644,,
166,,2019-10-12T16:23:20.229+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,0,164,214,0,246,0,0,152.199.22.24,,410,,
167,,2019-10-12T16:23:20.315+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,830,0,,200,OK,HTTP/1.1,0,application/javascript,,,644,2132,,,0,95,-1,-1,-1,-1,88,104.16.190.66,,184,,
168,,2019-10-12T16:23:20.354+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,431,682,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,150,,,0,186,375,0,403,0,0,67.202.110.12,,591,,
169,,2019-10-12T16:23:20.434+03:00,GET,https://ps.eyeota.net/match?uid=XaHXTwAAALh6cH6l&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,520,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,0,103,199,0,229,0,0,18.185.83.216,,333,value,
170,,2019-10-12T16:23:20.540+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570886600266&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570886516093.1993123904&it=1570886599488&coo=false&exp=w0&rqm=GET,HTTP/1.1,647,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,107,202,0,235,0,0,31.13.92.36,,343,value,
171,,2019-10-12T16:23:20.555+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570886600268&cd[freestar]=c56f0e4f-7506-4c0f-b364-9368d86802e2&cd[client]=416&cd[site]=592&cd[page]=f6747518492a16587e4231565318d4a2&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570886516093.1993123904&it=1570886599488&coo=false&exp=w0&rqm=GET,HTTP/1.1,770,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,94,215,0,248,0,0,31.13.92.36,,344,value,
172,,2019-10-12T16:23:20.749+03:00,GET,https://dmx.districtm.io/s/v1/users/10002,HTTP/1.1,858,0,,302,Found,HTTP/1.1,0,,,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WTTJZMVZHVTB3NFEybEVWbWxyYURBNWVtaHhNRVV3VVRNeiJ9.6um-SuLYKWJz3LXbinVZ6ugFWH-kLcQNC-gVSeboTERm4k4c4t3gcZKGLdXleCBlYTZeykE4pTZlqmWOIIecdQ,828,0,,,0,123,209,0,237,0,0,104.16.190.66,,361,,
173,,2019-10-12T16:23:20.788+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=Microdata&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570886600783&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22meta%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%7D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22og%3Atitle%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22og%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%7B%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%2C%22%40type%22%3A%22Organization%22%2C%22url%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22logo%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fimages%2Flogo.png%22%2C%22potentialAction%22%3A%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fsearch%2F%3Fs%3D%7Bsearch_term_string%7D%22%2C%22query-input%22%3A%22required%20name%3Dsearch_term_string%22%7D%2C%22sameAs%22%3A%5B%22https%3A%2F%2Fwww.facebook.com%2FSporcle%22%2C%22https%3A%2F%2Fwww.twitter.com%2Fsporcle%22%2C%22https%3A%2F%2Fwww.youtube.com%2Fc%2Fsporcle%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bsporcle%2F%22%5D%7D%5D&sw=800&sh=600&v=2.9.5&r=stable&ec=2&o=158&fbp=fb.1.1570886516093.1993123904&it=1570886599488&coo=false&es=automatic&exp=w0&rqm=GET,HTTP/1.1,2313,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,109,-1,-1,-1,-1,0,31.13.92.36,,109,value,
174,,2019-10-12T16:23:21.278+03:00,GET,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WTTJZMVZHVTB3NFEybEVWbWxyYURBNWVtaHhNRVV3VVRNeiJ9.6um-SuLYKWJz3LXbinVZ6ugFWH-kLcQNC-gVSeboTERm4k4c4t3gcZKGLdXleCBlYTZeykE4pTZlqmWOIIecdQ,HTTP/1.1,772,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,0,186,328,21,368,0,0,72.21.206.140,,576,value,
