,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
266,har_a2,2019-12-10T10:08:02.473+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iE1o4/yX/l/en_US/y77pMp0VGic.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15602,,,-1,-1,-1,-1,0,584,10,31.13.90.6,,595,value,
267,har_a2,2019-12-10T10:08:02.477+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,847,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,-1,-1,-1,-1,0,597,0,185.60.218.35,,597,,
268,har_a2,2019-12-10T10:08:02.556+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3itte4/yb/l/en_US/DSyuCVgTgzt.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12414,,,-1,-1,-1,-1,0,527,0,31.13.90.6,,527,value,
269,har_a2,2019-12-10T10:08:02.558+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i0Zb4/ye/l/en_US/AX5cUfkImBq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10237,,,-1,-1,-1,-1,0,516,11,31.13.90.6,,527,value,
270,har_a2,2019-12-10T10:08:02.671+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,800,550,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1571,,,-1,-1,-1,-1,0,427,0,185.60.218.35,,427,,
271,har_a2,2019-12-10T10:08:02.674+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,800,550,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1575,,,-1,-1,-1,-1,0,424,0,185.60.218.35,,424,,
272,har_a2,2019-12-10T10:08:02.764+02:00,GET,https://www.facebook.com/ajax/presence/reconnect.php?__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e1Fx-EK6UnG327HzEeUG15zobohwmUkz8bo6u4E9ohwoU8U5SEd87Cum0KpEtxy5Urwr8doK7UaU6W78-q0I8hwIXwAwlU-cByo8U5i1awCwgEcHAy8424UG5E4ucxy6o98e8lzEmgK7o884y0YobGwCxe1TwQzUuxy5po3cw&__csr=&__req=9&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278&reason=6&fb_dtsg=AQFDXihXuX1_%3AAQEai8hEqrIW,HTTP/1.1,1280,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,4324,,,142,0,0,258,0,334,33,185.60.218.35,,626,value,
273,har_a2,2019-12-10T10:08:02.974+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iAZ04/yE/l/en_US/0rhnqlA7vBB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7544,,,-1,-1,-1,-1,0,158,1,31.13.90.6,,159,value,
274,har_a2,2019-12-10T10:08:03.074+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iy9N4/y2/l/en_US/4ugLTud1s-A.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,24590,,,-1,-1,-1,-1,0,69,15,31.13.90.6,,85,value,
275,har_a2,2019-12-10T10:08:03.080+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,847,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,-1,-1,-1,-1,0,268,0,185.60.218.35,,269,,
276,har_a2,2019-12-10T10:08:03.087+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/yWkjaAuA2zI.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11551,,,-1,-1,-1,-1,0,74,12,31.13.90.6,,86,value,
277,har_a2,2019-12-10T10:08:03.087+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i1lW4/y0/l/en_US/oLNUPkvNlhz.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,263615,,,-1,-1,-1,-1,0,89,712,31.13.90.6,,801,value,
278,har_a2,2019-12-10T10:08:03.107+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=ChatInitialDataTransformer.bs&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e1Fx-EK6UnG327HzEeUG15zobohwmUkz8bo6u4E9ohwoU8U5SEd87Cum0KpEtxy5Urwr8doK7UaU6W78-q0I8hwIXwAwlU-cByo8U5i1awCwgEcHAy8424UG5E4ucxy6o98e8lzEmgK7o884y0YobGwCxe1TwQzUuxy5po3cw&__csr=&__req=a&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1271,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1137,,,-1,-1,-1,-1,0,257,0,185.60.218.35,,258,value,
279,har_a2,2019-12-10T10:08:03.139+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ihWX4/yh/l/en_US/_dg4lShkJ8R.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2554,,,-1,-1,-1,-1,0,135,3,31.13.90.6,,138,value,
280,har_a2,2019-12-10T10:08:03.139+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/UhA5IiCXlto.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2445,,,-1,-1,-1,-1,0,132,0,31.13.90.6,,133,value,
281,har_a2,2019-12-10T10:08:03.141+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/MBl98MB42Od.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,141,,,-1,-1,-1,-1,0,135,0,31.13.90.6,,135,value,
282,har_a2,2019-12-10T10:08:03.166+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/nOgTmh4kzHF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10540,,,-1,-1,-1,-1,0,173,8,31.13.90.6,,182,value,
283,har_a2,2019-12-10T10:08:03.176+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iiXQ4/yT/l/en_US/V-LFhKY208J.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9786,,,-1,-1,-1,-1,0,229,0,31.13.90.6,,229,value,
284,har_a2,2019-12-10T10:08:03.276+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i49t4/yB/l/en_US/1Vnyj2ESs0m.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,49685,,,-1,-1,-1,-1,0,197,95,31.13.90.6,,293,value,
285,har_a2,2019-12-10T10:08:03.281+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,429,0,,200,OK,HTTP/1.1,0,image/gif,,,550,43,,,-1,-1,-1,-1,0,251,0,31.13.90.6,,252,,
286,har_a2,2019-12-10T10:08:03.493+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=2048348963995647,HTTP/1.1,823,0,,400,Bad Request,HTTP/1.1,0,,,,119,-1,,,427,0,115,1016,0,155,1,31.13.90.2,,1289,value,
287,har_a2,2019-12-10T10:08:03.559+02:00,GET,https://scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/png,,,489,79,,,487,0,1,1066,0,88,0,31.13.90.6,,1156,,
288,har_a2,2019-12-10T10:08:05.882+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=UIPagelet&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=b&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1344,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2030,,,-1,-1,-1,-1,0,156,0,185.60.218.35,,157,value,
289,har_a2,2019-12-10T10:08:05.984+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,887,11513,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,264,0,185.60.218.35,,264,,
290,har_a2,2019-12-10T10:08:05.988+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=MessengerMQTTPresenceReporting&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=d&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1382,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1311,,,-1,-1,-1,-1,0,161,0,185.60.218.35,,161,value,
291,har_a2,2019-12-10T10:08:06.107+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/LitestandTailLoadPagelet?fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&ajaxpipe=1&ajaxpipe_token=AXgm_yVp_-M6-xBv&no_script_path=1&data=%7B%22client_stories_count%22%3A2%2C%22cursor%22%3A%22MTU3NTk2NTI3ODoxNTc1OTY1Mjc4OjE6LTc2NDE1MzUxNjcxNTUzMjk0NTc6MDo2NzY4NzE5MzM1NjMwNTEwODE2%22%2C%22pager_config%22%3A%22%7B%5C%22section_id%5C%22%3A%5C%22408239535924329%5C%22%2C%5C%22stream_id%5C%22%3Anull%2C%5C%22section_type%5C%22%3A1%2C%5C%22most_recent%5C%22%3Afalse%2C%5C%22ranking_model%5C%22%3Anull%2C%5C%22query_context%5C%22%3A%7B%5C%22head_request_time%5C%22%3A1575965278%7D%2C%5C%22use_new_feed%5C%22%3Atrue%2C%5C%22sequence%5C%22%3Anull%7D%22%2C%22scroll_count%22%3A1%2C%22story_id%22%3Anull%2C%22client_query_id%22%3A%220ee41066-5998-4a79-b0e7-7e381f086c86%22%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278&__adt=1&ajaxpipe_fetch_stream=1,HTTP/1.1,2112,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1212,59915,,,-1,-1,-1,-1,0,162,479,185.60.218.35,,642,value,
292,har_a2,2019-12-10T10:08:06.207+02:00,GET,https://www.facebook.com/sem_campaigns/sem_pixel_test/?google_pixel_category=1&google_pixel_src=https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fviewthroughconversion%2F995153884%2F%3Fvalue%3D1.00%26currency_code%3DUSD%26label%3DOfKoCPXz2VwQ3K_D2gM%26guid%3DON%26script%3D0&encoded_one=AQQFq77LVp2DdwUYhBJ8Bq2Xz-eGPz6SfPyWzXyXCCSPVi5bxEUKsWbRigdruvjwTzy-H2ovFvlxilAi0u7qafD0&encoded_two=AQT31KI9F-mQabCH-scpuullQh4wmZ4IArkYBIL-LAzdPD801mw76AWDMnGYxnEOSfikRTMzKqkWqX7dL08Q3rEl,HTTP/1.1,1407,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1214,16,,,-1,-1,-1,-1,0,265,2,185.60.218.35,,267,value,
293,har_a2,2019-12-10T10:08:06.335+02:00,GET,https://www.facebook.com/sem_campaigns/sem_pixel_test/?google_pixel_category=13&google_pixel_src=https%3A%2F%2Fwww.googleadservices.com%2Fpagead%2Fconversion%2F834738113%2F%3Flabel%3DBAxLCLDe9pUBEMGvhI4D%26amp%3Bguid%3DON%26amp%3Bscript%3D0&encoded_one=AQTMtL-T-gXtbaByYKdF_dKsBVOICDbTKXKnJVYWEGVumA-NVyMUCKI2380LHHeVVuoSLXi-tqgBKbgPPXsKpUZn&encoded_two=AQR88QUGeyltJ_0lLenkY12Cii2SM_5KDf3dpias4J4kZZpC4VQL6VE_J6tEgak-ykBHc17yaRyo5wtrH1yJq2au,HTTP/1.1,1370,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1214,16,,,-1,-1,-1,-1,0,270,0,185.60.218.35,,270,value,
294,har_a2,2019-12-10T10:08:06.642+02:00,GET,https://2-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=7f7f2844-c6b2-485a-9484-87f5378cfa18&cb=jvl6&idle=3&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&request_batch=1&msgr_region=LLA&state=active,HTTP/1.1,1051,0,,200,OK,HTTP/1.1,0,application/json,,,374,104,,,437,0,82,507,0,145,0,31.13.90.2,,735,value,
295,har_a2,2019-12-10T10:08:06.687+02:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0,HTTP/1.1,657,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.com/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=129312525,1255,42,,,435,0,75,514,0,92,0,216.58.204.66,,682,value,
296,har_a2,2019-12-10T10:08:06.781+02:00,GET,https://www.google.com/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=129312525,HTTP/1.1,661,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.co.il/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=129312525&ipr=y,838,42,,,-1,-1,-1,-1,0,81,0,172.217.169.4,,81,value,
297,har_a2,2019-12-10T10:08:06.792+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ys/l/0,cross/AIIIi9RTXPk.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5598,,,-1,-1,-1,-1,0,93,4,31.13.90.6,,98,value,
298,har_a2,2019-12-10T10:08:06.796+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y8/l/0,cross/ROISdb51vw_.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,2108,,,-1,-1,-1,-1,0,94,0,31.13.90.6,,95,value,
299,har_a2,2019-12-10T10:08:06.841+02:00,GET,https://2-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=7f7f2844-c6b2-485a-9484-87f5378cfa18&cb=7onf&idle=4&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,1075,0,,200,OK,HTTP/1.1,0,application/json,,,374,123,,,-1,-1,-1,-1,0,164,0,31.13.90.2,,165,value,
300,har_a2,2019-12-10T10:08:06.882+02:00,GET,https://www.googleadservices.com/pagead/conversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0,HTTP/1.1,627,0,,302,Found,HTTP/1.1,0,image/gif,,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=1677558744&sscte=1&crd=CPTZGw&gtd=,1187,42,,,357,0,135,423,0,77,0,216.58.204.34,,637,value,
301,har_a2,2019-12-10T10:08:06.966+02:00,GET,https://static.xx.fbcdn.net/images/emoji.php/v9/t50/1/16/1f525.png,HTTP/1.1,435,0,,200,OK,HTTP/1.1,0,image/png,,,624,478,,,-1,-1,-1,-1,0,88,0,31.13.90.6,,89,,
302,har_a2,2019-12-10T10:08:06.968+02:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=1677558744&sscte=1&crd=CPTZGw&gtd=,HTTP/1.1,799,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.com/pagead/1p-conversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&random=1677558744&sscte=1&crd=CPTZGw&gtd=&is_vtc=1&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=483170131,1504,42,,,-1,-1,-1,-1,0,122,0,216.58.204.66,,123,value,
303,har_a2,2019-12-10T10:08:07.094+02:00,GET,https://www.google.com/pagead/1p-conversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&random=1677558744&sscte=1&crd=CPTZGw&gtd=&is_vtc=1&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=483170131,HTTP/1.1,764,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.co.il/pagead/1p-conversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&random=1677558744&sscte=1&crd=CPTZGw&gtd=&is_vtc=1&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=483170131&ipr=y,941,42,,,-1,-1,-1,-1,0,81,0,172.217.169.4,,82,value,
304,har_a2,2019-12-10T10:08:07.155+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/RmHqHVkhOG3.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2059,,,-1,-1,-1,-1,0,67,1,31.13.90.6,,69,value,
305,har_a2,2019-12-10T10:08:07.157+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/p50x50/21368875_10155435559187254_6894091799066695899_o.jpg?_nc_cat=101&_nc_ohc=FGaYpec9d4UAQkKSEn5IzJRVAeshbwTsGfKG0xHav4WTHaijKMEOGL51Q&_nc_ht=scontent.ftlv5-1.fna&oh=a184415d86cbc472977c8b3c2e423acc&oe=5E78FA23,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,1901,,,-1,-1,-1,-1,0,70,0,212.199.140.17,,71,value,
306,har_a2,2019-12-10T10:08:07.165+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/p32x32/14633155_350994601917562_8883868529002911144_o.jpg?_nc_cat=107&_nc_ohc=cRqwPPQ5KtcAQkk4V2A7eQS-zc4YqaV1dz8jv1FhvMYd2UbS-LhHiiffQ&_nc_ht=scontent.ftlv5-1.fna&oh=21e653ff159c4aabfe686f10c057fc09&oe=5E802AD5,HTTP/1.1,629,0,,200,OK,HTTP/1.1,0,image/jpeg,,,528,1043,,,-1,-1,-1,-1,0,69,0,212.199.140.17,,69,value,
307,har_a2,2019-12-10T10:08:07.216+02:00,GET,https://external.ftlv5-1.fna.fbcdn.net/safe_image.php?d=AQAd_2A4t3GdDXAb&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FKA6myeXBr90%2Fmaxresdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQB3JUPO1vIgcbIq,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,image/jpeg,,,1351,29114,,,47,0,0,51,0,81,29,212.199.140.17,,162,value,
308,har_a2,2019-12-10T10:08:07.218+02:00,GET,https://external.ftlv5-1.fna.fbcdn.net/safe_image.php?w=540&h=282&url=https%3A%2F%2Fi.morioh.com%2F2019%2F12%2F09%2F9c373c22d9f8.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBMs0d6gE3pCfTD,HTTP/1.1,581,0,,200,OK,HTTP/1.1,0,image/jpeg,,,1353,14018,,,55,0,0,58,0,213,18,212.199.140.17,,290,value,
309,har_a2,2019-12-10T10:08:07.260+02:00,GET,https://external.ftlv5-1.fna.fbcdn.net/safe_image.php?d=AQAxQ1TG9ztW1E9K&w=540&h=282&url=https%3A%2F%2Fi.morioh.com%2F2019%2F12%2F06%2Fa3f41fc07e24.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBqxBzlJpzhrUWy,HTTP/1.1,600,0,,200,OK,HTTP/1.1,0,image/jpeg,,,1352,9508,,,41,0,0,64,0,176,8,212.199.140.17,,249,value,
310,har_a2,2019-12-10T10:08:07.269+02:00,GET,https://external.ftlv5-1.fna.fbcdn.net/safe_image.php?d=AQDmhlfYHX83qB8z&w=540&h=282&url=https%3A%2F%2Fi.morioh.com%2F2019%2F12%2F06%2F2ce90e99a08a.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQCES_3HQCcDm9Q6,HTTP/1.1,600,0,,200,OK,HTTP/1.1,0,image/jpeg,,,1353,22311,,,95,0,0,98,0,65,23,212.199.140.17,,187,value,
311,har_a2,2019-12-10T10:08:07.270+02:00,GET,https://external.ftlv5-1.fna.fbcdn.net/safe_image.php?d=AQAvcTu4CWIyE-nn&w=540&h=282&url=https%3A%2F%2Fi.morioh.com%2F2019%2F12%2F06%2F5d96521b24b8.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBgv0-TjPDSZGWI,HTTP/1.1,600,0,,200,OK,HTTP/1.1,0,image/jpeg,,,1249,14176,,,85,0,0,87,0,74,15,212.199.140.17,,177,value,
312,har_a2,2019-12-10T10:08:07.304+02:00,POST,https://www.facebook.com/sketch_results/,HTTP/1.1,894,1014,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1576,,,-1,-1,-1,-1,0,217,0,185.60.218.35,,217,,
313,har_a2,2019-12-10T10:08:07.491+02:00,GET,https://www.google.co.il/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=129312525&ipr=y,HTTP/1.1,669,0,,200,OK,HTTP/1.1,0,image/gif,,,664,42,,,231,0,0,294,0,78,0,216.58.210.227,,373,value,
314,har_a2,2019-12-10T10:08:07.531+02:00,GET,https://2-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=1&partition=-2&clientid=7f7f2844-c6b2-485a-9484-87f5378cfa18&cb=wb7&idle=4&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,1049,0,,0,,unknown,0,,,,-1,-1,,,114,0,0,202,0,0,0,31.13.90.2,,202,value,No response received
315,har_a2,2019-12-10T10:08:07.532+02:00,GET,https://www.google.co.il/pagead/1p-conversion/834738113/?label=BAxLCLDe9pUBEMGvhI4D&amp%3Bguid=ON&amp%3Bscript=0&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&random=1677558744&sscte=1&crd=CPTZGw&gtd=&is_vtc=1&ocp_id=Z1LvXfuWOJKwbInpl6AL&random=483170131&ipr=y,HTTP/1.1,772,0,,200,OK,HTTP/1.1,0,image/gif,,,664,42,,,497,0,78,574,0,90,0,216.58.210.227,,743,value,
