,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,response._error
137,har_a2,2019-12-10T10:08:23.579+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/3w_HEtRGWgE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7094,,,-1,-1,-1,-1,0,69,8,31.13.90.6,,78,
138,har_a2,2019-12-10T10:08:23.579+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/GyIJ1sZCHrP.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12959,,,-1,-1,-1,-1,0,78,2,31.13.90.6,,80,
139,har_a2,2019-12-10T10:08:23.607+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqwY4/yg/l/en_US/oeJA8n1jS7H.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12523,,,-1,-1,-1,-1,0,61,3,31.13.90.6,,64,
140,har_a2,2019-12-10T10:08:23.622+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yT/r/aziye0_7VKn.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1449,,,-1,-1,-1,-1,0,78,1,31.13.90.6,,80,
141,har_a2,2019-12-10T10:08:23.645+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/zBAz8O90_xl.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4327,,,-1,-1,-1,-1,0,80,1,31.13.90.6,,81,
142,har_a2,2019-12-10T10:08:23.661+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/1KU0Diixufi.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9516,,,-1,-1,-1,-1,0,68,15,31.13.90.6,,83,
143,har_a2,2019-12-10T10:08:23.662+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/KfCSTSQ_ob6.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6114,,,-1,-1,-1,-1,0,73,4,31.13.90.6,,77,
144,har_a2,2019-12-10T10:08:23.674+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/LDmuUpHJPz0.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6991,,,-1,-1,-1,-1,0,67,2,31.13.90.6,,70,
145,har_a2,2019-12-10T10:08:23.687+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/hp5zbfy634G.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,1105,,,-1,-1,-1,-1,0,79,0,31.13.90.6,,80,
146,har_a2,2019-12-10T10:08:23.704+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/1CxddHGq07C.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,610,903,,,-1,-1,-1,-1,0,74,0,31.13.90.6,,74,
147,har_a2,2019-12-10T10:08:23.729+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ys/l/0,cross/JVkugpoEBmY.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8760,,,-1,-1,-1,-1,0,82,0,31.13.90.6,,82,
148,har_a2,2019-12-10T10:08:23.736+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=NotificationList.react%2CNotificationJewelList.react%2CNotificationAsyncWrapper%2CNotificationStore%2CNotificationJewelController&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6XomwBwRyWzEsheC263G3F6wAxu13wqovGbwSwMxW4EeU52dwJx61rxicw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-2K1KxO5E2Mx62PK2i1Qw5MKi8wl8G1uz8oxC2i1ezEmgK7o884y0YobGwCxe1TwQwKxy0W8&__csr=&__req=4&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1345,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,6542,,,-1,-1,-1,-1,0,176,0,185.60.218.35,,176,
149,har_a2,2019-12-10T10:08:23.741+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yd/l/0,cross/jqOHWInlPyb.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8384,,,-1,-1,-1,-1,0,76,4,31.13.90.6,,80,
150,har_a2,2019-12-10T10:08:23.745+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,790,841,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,161,0,185.60.218.35,,161,
151,har_a2,2019-12-10T10:08:23.746+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i1MJ4/yw/l/en_US/FOI83LfArCc.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7444,,,-1,-1,-1,-1,0,68,4,31.13.90.6,,72,
152,har_a2,2019-12-10T10:08:23.746+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/yo1S_Bsuxu5.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1522,,,-1,-1,-1,-1,0,61,0,31.13.90.6,,62,
153,har_a2,2019-12-10T10:08:23.770+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iB494/yC/l/en_US/cJLAKKcn5J0.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,20741,,,-1,-1,-1,-1,0,82,12,31.13.90.6,,94,
154,har_a2,2019-12-10T10:08:23.780+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/bAKcTfrw1m9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,18964,,,-1,-1,-1,-1,0,83,0,31.13.90.6,,84,
155,har_a2,2019-12-10T10:08:23.789+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,,858,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,110,0,141,218,0,1289,0,185.60.218.35,,1650,
156,har_a2,2019-12-10T10:08:23.811+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/olmAtx3V2bL.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8276,,,-1,-1,-1,-1,0,61,9,31.13.90.6,,71,
157,har_a2,2019-12-10T10:08:23.813+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/R9L_W4N4-xu.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,12314,,,-1,-1,-1,-1,0,92,5,31.13.90.6,,98,
158,har_a2,2019-12-10T10:08:23.823+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y-/l/0,cross/2FP9VC43Oy8.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,1862,,,-1,-1,-1,-1,0,68,0,31.13.90.6,,69,
159,har_a2,2019-12-10T10:08:23.823+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y0/l/0,cross/thYdXccAK8i.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5401,,,-1,-1,-1,-1,0,88,2,31.13.90.6,,91,
160,har_a2,2019-12-10T10:08:23.868+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/hAfqgJgKqcc.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,24578,,,-1,-1,-1,-1,0,74,21,31.13.90.6,,95,
161,har_a2,2019-12-10T10:08:23.868+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/4c56_sYLseJ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2078,,,-1,-1,-1,-1,0,84,0,31.13.90.6,,84,
162,har_a2,2019-12-10T10:08:23.883+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iylQ4/yJ/l/en_US/6sTHMNoK-5i.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,13268,,,-1,-1,-1,-1,0,61,5,31.13.90.6,,67,
163,har_a2,2019-12-10T10:08:23.895+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/MBFjH0hmDqp.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,23452,,,-1,-1,-1,-1,0,89,13,31.13.90.6,,103,
164,har_a2,2019-12-10T10:08:23.908+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=MercuryJewel%2CMercuryThreadInformer%2CMessengerState.bs%2CMessengerGraphQLThreadlistFetcher.bs%2CMercuryServerRequests%2CMercuryJewelUnreadCount.bs&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6XomwBwRyWzEsheC263G3F6wAxu13wqovGbwSwMxW4EeU52dwJx61rxicw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-2K1KxO5E2Mx62PK2i1Qw5MKi8wl8G1uz8oxC2i1ezEmgK7o884y0YobGwCxe1TwQwKxy0W8&__csr=&__req=6&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1364,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,23778,,,-1,-1,-1,-1,0,205,14,185.60.218.35,,220,
165,har_a2,2019-12-10T10:08:23.916+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/HTAUas-2yOR.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,13875,,,-1,-1,-1,-1,0,100,0,31.13.90.6,,100,
166,har_a2,2019-12-10T10:08:23.920+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ib2a4/yt/l/en_US/enMpyzYf_9k.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,39729,,,-1,-1,-1,-1,0,73,28,31.13.90.6,,101,
167,har_a2,2019-12-10T10:08:23.968+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/ayofr0a24Bw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6808,,,-1,-1,-1,-1,0,79,3,31.13.90.6,,82,
168,har_a2,2019-12-10T10:08:23.968+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iEUM4/yV/l/en_US/lKZ2CEQzOx7.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,62798,,,-1,-1,-1,-1,0,73,52,31.13.90.6,,126,
169,har_a2,2019-12-10T10:08:23.970+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLOq4/y3/l/en_US/tgQKbeieT3i.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,20442,,,-1,-1,-1,-1,0,61,9,31.13.90.6,,71,
170,har_a2,2019-12-10T10:08:23.999+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/z97XDwvlm68.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11958,,,-1,-1,-1,-1,0,93,3,31.13.90.6,,97,
171,har_a2,2019-12-10T10:08:24.021+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/dLNDW4H72f3.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2030,,,-1,-1,-1,-1,0,95,0,31.13.90.6,,95,
172,har_a2,2019-12-10T10:08:24.026+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/svFKQXueTby.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2406,,,-1,-1,-1,-1,0,84,0,31.13.90.6,,85,
173,har_a2,2019-12-10T10:08:24.043+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqES4/yZ/l/en_US/sPURVlDOSFS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9980,,,-1,-1,-1,-1,0,73,0,31.13.90.6,,74,
174,har_a2,2019-12-10T10:08:24.052+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yE/r/1WstuO0PYnw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5745,,,-1,-1,-1,-1,0,80,2,31.13.90.6,,82,
175,har_a2,2019-12-10T10:08:24.096+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/2VB0VDfSp1N.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,659,,,-1,-1,-1,-1,0,73,0,31.13.90.6,,74,
176,har_a2,2019-12-10T10:08:24.099+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/oTuNwZ7LbL2.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8384,,,-1,-1,-1,-1,0,97,16,31.13.90.6,,114,
177,har_a2,2019-12-10T10:08:24.115+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFVC4/yn/l/en_US/SMl8L2J-EU9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,14241,,,-1,-1,-1,-1,0,100,1,31.13.90.6,,102,
178,har_a2,2019-12-10T10:08:24.123+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imCO4/yG/l/en_US/auOFh1Yyi-E.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,14399,,,-1,-1,-1,-1,0,67,3,31.13.90.6,,71,
179,har_a2,2019-12-10T10:08:24.128+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIgd4/yN/l/en_US/K7fFmcOb6Mv.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,58013,,,-1,-1,-1,-1,0,89,19,31.13.90.6,,108,
180,har_a2,2019-12-10T10:08:24.137+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwa34/y7/l/en_US/TH5WbSnQHMs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11282,,,-1,-1,-1,-1,0,92,0,31.13.90.6,,93,
181,har_a2,2019-12-10T10:08:24.172+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ilCF4/yM/l/en_US/OS-XZ9Vk24e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15462,,,-1,-1,-1,-1,0,84,0,31.13.90.6,,84,
182,har_a2,2019-12-10T10:08:24.195+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/Czyfg_Wm46p.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4961,,,-1,-1,-1,-1,0,61,1,31.13.90.6,,63,
183,har_a2,2019-12-10T10:08:24.214+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3icuo4/yb/l/en_US/av327diDD00.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7192,,,-1,-1,-1,-1,0,78,2,31.13.90.6,,80,
184,har_a2,2019-12-10T10:08:24.220+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/e9xf21osjHS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,45716,,,-1,-1,-1,-1,0,85,26,31.13.90.6,,111,
185,har_a2,2019-12-10T10:08:24.234+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/QsQmNYiA8mV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2498,,,-1,-1,-1,-1,0,94,0,31.13.90.6,,94,
186,har_a2,2019-12-10T10:08:24.240+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i9Zn4/yX/l/en_US/L8JnjpAUGjE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8074,,,-1,-1,-1,-1,0,92,3,31.13.90.6,,95,
187,har_a2,2019-12-10T10:08:24.262+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGB4/y9/l/en_US/WDvev6WmmUT.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8630,,,-1,-1,-1,-1,0,79,0,31.13.90.6,,79,
188,har_a2,2019-12-10T10:08:24.263+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioPT4/y4/l/en_US/ClSLlZ4ddUn.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11794,,,-1,-1,-1,-1,0,71,2,31.13.90.6,,74,
189,har_a2,2019-12-10T10:08:24.296+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iVVY4/yC/l/en_US/KjJa-jIiBSA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12718,,,-1,-1,-1,-1,0,70,8,31.13.90.6,,79,
190,har_a2,2019-12-10T10:08:24.335+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y3/r/6F3lhZ2jrCM.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9436,,,-1,-1,-1,-1,0,167,0,31.13.90.6,,167,
191,har_a2,2019-12-10T10:08:24.335+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ie9f4/yx/l/en_US/VsWUmwcUt9e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5723,,,-1,-1,-1,-1,0,90,3,31.13.90.6,,93,
192,har_a2,2019-12-10T10:08:24.337+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/ghDeuIacXDA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2538,,,-1,-1,-1,-1,0,165,0,31.13.90.6,,165,
193,har_a2,2019-12-10T10:08:24.339+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iU744/yu/l/en_US/teluvmUuZ1F.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,61172,,,-1,-1,-1,-1,0,62,99,31.13.90.6,,162,
194,har_a2,2019-12-10T10:08:24.346+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/QR6zR-WS4I7.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,146,,,-1,-1,-1,-1,0,155,0,31.13.90.6,,156,
195,har_a2,2019-12-10T10:08:24.377+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iZk94/yL/l/en_US/4gd3NCWIM0N.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,16808,,,-1,-1,-1,-1,0,125,2,31.13.90.6,,128,
196,har_a2,2019-12-10T10:08:24.415+02:00,GET,https://www.facebook.com/ajax/presence/reconnect.php?__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6XomwBwRyWzEsheC263G3F6wAxu13wqovGbwSwMxW4EeU52dwJx61rxicw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-2K1KxO4Wwb24obeU987i0n2V8y1kyE5Wcxy6o984uqexp2Utwwwi83NwKG2q4U7u3i2W683Ew&__csr=&__req=7&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302&reason=6&fb_dtsg=AQFeGt-c7do9%3AAQEO1enY-jkL,HTTP/1.1,value,1256,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,3545,,,-1,-1,-1,-1,0,801,0,185.60.218.35,,801,
197,har_a2,2019-12-10T10:08:24.433+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3il5t4/ys/l/en_US/yqvtiBGXdyz.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,26855,,,-1,-1,-1,-1,0,93,9,31.13.90.6,,103,
198,har_a2,2019-12-10T10:08:24.474+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=ChatInitialDataTransformer.bs&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6XomwBwRyWzEsheC263G3F6wAxu13wqovGbwSwMxW4EeU52dwJx61rxicw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-2K1KxO4Wwb24obeU987i0n2V8y1kyE5Wcxy6o984uqexp2Utwwwi83NwKG2q4U7u3i2W683Ew&__csr=&__req=8&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1247,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1140,,,108,0,0,206,0,169,0,185.60.218.35,,377,
199,har_a2,2019-12-10T10:08:24.509+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iE1o4/yX/l/en_US/y77pMp0VGic.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15602,,,-1,-1,-1,-1,0,162,17,31.13.90.6,,179,
200,har_a2,2019-12-10T10:08:24.509+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3itte4/yb/l/en_US/DSyuCVgTgzt.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12414,,,-1,-1,-1,-1,0,149,7,31.13.90.6,,156,
201,har_a2,2019-12-10T10:08:24.510+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i0Zb4/ye/l/en_US/AX5cUfkImBq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10237,,,-1,-1,-1,-1,0,171,4,31.13.90.6,,176,
202,har_a2,2019-12-10T10:08:24.510+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iy9N4/y2/l/en_US/4ugLTud1s-A.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,24590,,,-1,-1,-1,-1,0,156,21,31.13.90.6,,178,
203,har_a2,2019-12-10T10:08:24.513+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iAZ04/yE/l/en_US/0rhnqlA7vBB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7544,,,-1,-1,-1,-1,0,166,6,31.13.90.6,,173,
